DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.476, 1.636, 2.482, 2.915, 9.011, 5.872, 3.785, 1.965, 3.809, 117.362, 2.335, 3.0, 2.29, 3.0, 2.19, 3.216, 1.633, 2.0, 5.0, 1.056, 2.167, 1.145, 3.0, 4.607, 2.85, 3.236, 2.475, 1627.767, 25.275, 20316.711, 4.558
3.492, 5.614, 2.503, 2.878, 9.161, 5.265, 2.64, 5.58, 2.839, 118.347, 3.328, 3.0, 2.277, 3.0, 2.482, 5.396, 1.902, 2.0, 5.0, 1.665, 2.222, 2.517, 3.0, 4.58, 2.267, 3.793, 2.982, 631.521, 22.514, 3483.962, 1.072
4.385, 5.13, 2.741, 2.712, 9.671, 5.609, 3.337, 2.595, 3.02, 94.751, 3.947, 3.0, 2.541, 3.0, 3.832, 1.645, 1.864, 2.0, 5.0, 2.906, 3.253, 2.864, 3.0, 4.68, 2.19, 5.698, 2.365, 1341.928, 28.383, 6284.11, 1.072
3.902, 2.28, 2.163, 2.013, 9.461, 5.668, 3.946, 3.618, 2.006, 124.398, 2.834, 3.0, 2.151, 3.0, 2.189, 5.385, 1.55, 2.0, 5.0, 1.909, 2.978, 2.123, 3.0, 4.458, 2.512, 3.892, 2.065, 1332.942, 28.099, 11642.764, 1.072
4.229, 4.752, 2.626, 2.048, 8.047, 5.045, 3.606, 2.951, 3.243, 107.368, 3.653, 3.0, 2.749, 3.0, 2.973, 5.878, 1.554, 2.0, 5.0, 1.956, 3.278, 1.638, 3.0, 3.883, 2.671, 5.045, 2.757, 1202.463, 23.132, 5438.204, 4.021
4.227, 3.146, 2.722, 2.099, 7.07, 5.345, 2.66, 1.317, 2.482, 118.917, 3.247, 3.0, 2.889, 3.0, 2.412, 1.678, 1.398, 2.0, 5.0, 1.096, 3.495, 2.538, 3.0, 4.506, 2.007, 4.87, 2.555, 1348.453, 29.784, 22503.768, 1.072
2.726, 2.269, 2.95, 2.918, 7.308, 5.28, 2.95, 1.808, 4.646, 95.379, 3.184, 3.0, 2.773, 3.0, 2.431, 2.576, 1.882, 2.0, 5.0, 2.681, 3.535, 1.14, 3.0, 4.794, 2.759, 4.182, 2.935, 724.116, 18.998, 10536.852, 4.021
3.479, 3.393, 2.322, 2.596, 3.771, 5.746, 3.968, 3.6, 4.739, 95.916, 2.416, 3.0, 2.358, 3.0, 3.228, 1.163, 1.093, 2.0, 5.0, 2.211, 2.456, 2.36, 3.0, 3.927, 2.478, 3.763, 2.519, 912.88, 24.352, 10261.258, 1.072
3.846, 2.211, 2.909, 2.323, 8.919, 5.651, 2.944, 5.887, 2.359, 118.305, 2.804, 3.0, 2.334, 3.0, 1.76, 2.702, 1.841, 2.0, 5.0, 1.014, 3.331, 2.691, 3.0, 4.588, 2.827, 5.94, 2.611, 1433.901, 29.782, 13352.565, 2.413
2.877, 4.856, 2.502, 2.847, 6.274, 5.874, 2.226, 3.55, 4.64, 92.083, 2.623, 3.0, 2.245, 3.0, 2.3, 4.478, 1.025, 2.0, 5.0, 1.105, 2.445, 2.792, 3.0, 3.027, 2.006, 3.511, 2.244, 964.709, 26.361, 6758.496, 1.072
3.333, 3.779, 2.893, 2.465, 4.299, 5.382, 3.001, 1.849, 4.645, 109.199, 2.339, 3.0, 2.974, 3.0, 3.295, 2.439, 1.92, 2.0, 5.0, 2.778, 2.869, 1.939, 3.0, 4.879, 2.385, 3.745, 2.801, 979.193, 21.572, 9358.857, 4.021
4.173, 5.605, 2.076, 2.279, 3.039, 5.357, 3.74, 2.124, 3.463, 100.096, 3.371, 3.0, 2.636, 3.0, 2.087, 4.862, 1.591, 2.0, 5.0, 1.058, 3.329, 2.914, 3.0, 4.922, 2.864, 4.822, 2.931, 944.942, 26.354, 7121.935, 1.072
4.493, 3.215, 2.117, 2.194, 6.886, 5.488, 3.9, 5.078, 3.39, 110.914, 3.639, 3.0, 2.637, 3.0, 1.462, 1.088, 1.221, 2.0, 5.0, 1.938, 2.751, 1.918, 3.0, 3.177, 2.858, 4.687, 2.367, 1498.113, 26.154, 12883.695, 5.362
3.061, 5.955, 2.381, 2.2, 7.426, 5.557, 3.67, 5.485, 4.897, 114.123, 3.539, 3.0, 2.773, 3.0, 2.669, 3.528, 1.779, 2.0, 5.0, 1.878, 2.62, 1.632, 3.0, 3.816, 2.879, 3.912, 2.484, 902.39, 20.527, 4740.399, 4.021
2.284, 2.923, 2.758, 2.081, 3.61, 5.879, 2.477, 3.445, 3.996, 105.741, 2.559, 3.0, 2.155, 3.0, 2.578, 2.859, 1.577, 2.0, 5.0, 1.905, 2.344, 2.378, 3.0, 4.602, 2.423, 5.456, 2.889, 917.657, 24.959, 14185.619, 1.072
2.799, 1.961, 2.846, 2.402, 8.583, 5.183, 2.11, 5.071, 2.297, 106.879, 3.439, 3.0, 2.981, 3.0, 3.924, 5.701, 1.405, 2.0, 5.0, 1.885, 2.409, 2.976, 3.0, 4.107, 2.716, 5.238, 2.541, 615.082, 22.424, 3619.037, 1.072
2.065, 5.604, 2.334, 2.316, 4.827, 5.57, 3.565, 4.78, 2.774, 75.152, 2.493, 3.0, 2.034, 3.0, 3.664, 5.352, 1.844, 2.0, 5.0, 2.055, 2.682, 1.221, 3.0, 4.193, 2.866, 4.799, 2.809, 1239.036, 23.051, 3546.551, 4.021
4.8, 1.283, 2.421, 2.19, 7.897, 5.229, 3.699, 5.588, 4.098, 78.245, 2.873, 3.0, 2.448, 3.0, 1.852, 4.989, 1.94, 2.0, 5.0, 1.789, 2.518, 2.267, 3.0, 3.82, 2.859, 4.459, 2.304, 855.69, 24.26, 5268.908, 2.413
3.706, 5.961, 2.34, 2.106, 6.821, 5.189, 3.475, 2.646, 4.764, 87.75, 3.137, 3.0, 2.219, 3.0, 3.34, 2.199, 1.192, 2.0, 5.0, 1.976, 3.32, 1.783, 3.0, 3.7, 2.941, 4.97, 2.666, 1239.879, 23.104, 8504.135, 3.485
3.142, 3.685, 2.224, 2.148, 6.581, 5.753, 2.255, 1.33, 2.613, 105.563, 3.97, 3.0, 2.616, 3.0, 2.27, 5.156, 1.997, 2.0, 5.0, 1.639, 3.072, 2.726, 3.0, 3.953, 2.155, 3.118, 2.933, 678.588, 23.199, 6606.325, 1.072
4.457, 2.309, 2.832, 2.04, 9.038, 5.114, 2.873, 1.754, 2.969, 96.535, 3.802, 3.0, 2.699, 3.0, 1.778, 4.12, 1.735, 2.0, 5.0, 1.615, 2.844, 2.352, 3.0, 4.583, 2.895, 5.36, 2.633, 827.765, 24.386, 10982.081, 2.413
3.506, 4.191, 2.633, 2.93, 9.995, 5.907, 3.294, 5.202, 4.957, 76.519, 3.222, 3.0, 2.267, 3.0, 3.639, 2.828, 1.752, 2.0, 5.0, 1.128, 3.828, 1.261, 3.0, 3.36, 2.462, 5.991, 2.725, 970.846, 20.888, 7022.685, 3.485
4.322, 5.053, 2.128, 2.293, 6.678, 5.596, 3.394, 1.943, 2.855, 124.273, 3.048, 3.0, 2.871, 3.0, 1.285, 3.722, 1.144, 2.0, 5.0, 2.435, 2.254, 1.216, 3.0, 3.008, 2.234, 4.685, 2.185, 1338.287, 24.153, 14897.704, 5.362
2.686, 4.153, 2.03, 2.247, 9.449, 5.568, 3.691, 5.866, 4.984, 123.607, 2.98, 3.0, 2.117, 3.0, 1.75, 2.896, 1.11, 2.0, 5.0, 2.349, 2.963, 1.449, 3.0, 3.945, 2.672, 4.328, 2.187, 1293.551, 23.441, 11724.14, 5.898
4.377, 3.927, 2.01, 2.728, 5.237, 5.713, 2.859, 3.596, 4.821, 112.629, 3.612, 3.0, 2.674, 3.0, 1.637, 5.143, 1.922, 2.0, 5.0, 2.138, 2.426, 2.731, 3.0, 4.865, 2.285, 4.818, 2.573, 1118.824, 26.866, 6980.96, 2.413
3.672, 2.292, 2.315, 2.467, 4.494, 5.726, 3.387, 1.081, 4.496, 121.755, 3.835, 3.0, 2.407, 3.0, 3.065, 5.491, 1.398, 2.0, 5.0, 2.964, 3.754, 2.931, 3.0, 3.633, 2.773, 5.767, 2.079, 1512.26, 29.056, 8794.485, 1.072
4.626, 5.846, 2.08, 2.064, 4.809, 5.269, 2.475, 2.272, 2.148, 88.642, 2.378, 3.0, 2.07, 3.0, 2.445, 3.011, 1.643, 2.0, 5.0, 2.571, 3.942, 1.569, 3.0, 4.713, 2.833, 4.24, 2.949, 1197.949, 23.998, 11332.378, 4.558
4.07, 2.958, 2.887, 2.267, 6.821, 5.267, 3.56, 5.141, 4.738, 82.955, 3.494, 3.0, 2.103, 3.0, 2.421, 1.31, 1.036, 2.0, 5.0, 1.145, 2.504, 2.526, 3.0, 4.353, 2.23, 4.27, 2.773, 814.148, 24.55, 8460.854, 1.072
3.543, 5.895, 2.415, 2.674, 3.108, 5.553, 3.601, 5.576, 2.693, 110.305, 2.726, 3.0, 2.674, 3.0, 1.959, 1.116, 1.829, 2.0, 5.0, 1.076, 2.103, 2.561, 3.0, 3.765, 2.585, 3.142, 2.365, 1031.462, 26.174, 6268.169, 2.413
3.308, 3.115, 2.889, 2.082, 6.087, 5.367, 2.416, 4.278, 2.982, 83.228, 3.794, 3.0, 2.866, 3.0, 1.154, 4.314, 1.679, 2.0, 5.0, 1.728, 3.004, 2.034, 3.0, 3.479, 2.987, 5.053, 2.865, 700.439, 23.128, 6177.999, 2.413
4.441, 3.047, 2.922, 2.854, 4.055, 5.43, 3.391, 3.105, 2.683, 86.646, 2.626, 3.0, 2.996, 3.0, 2.407, 4.367, 1.377, 2.0, 5.0, 1.81, 2.013, 2.769, 3.0, 4.193, 2.561, 4.997, 2.186, 1129.05, 27.676, 6252.693, 1.072
3.553, 4.715, 2.101, 2.377, 5.88, 5.112, 3.49, 2.352, 2.603, 101.878, 3.843, 3.0, 2.94, 3.0, 2.772, 2.721, 1.671, 2.0, 5.0, 1.55, 3.958, 1.897, 3.0, 4.274, 2.781, 5.042, 2.884, 1345.019, 24.884, 9755.434, 4.021
2.629, 1.75, 2.846, 2.03, 9.227, 5.359, 3.372, 1.28, 4.424, 100.401, 3.016, 3.0, 2.908, 3.0, 1.757, 5.299, 1.38, 2.0, 5.0, 2.73, 2.606, 2.984, 3.0, 3.0, 2.166, 5.262, 2.238, 801.286, 24.238, 7697.678, 2.413
3.744, 3.074, 2.681, 2.193, 7.496, 5.228, 2.834, 1.168, 4.702, 90.7, 2.481, 3.0, 2.328, 3.0, 2.376, 5.633, 1.777, 2.0, 5.0, 2.258, 3.068, 1.061, 3.0, 4.559, 2.815, 5.236, 2.394, 1335.51, 23.508, 11150.812, 4.558
4.252, 3.624, 2.08, 2.807, 3.38, 5.429, 3.44, 2.425, 3.899, 108.817, 2.969, 3.0, 2.865, 3.0, 3.532, 2.434, 1.113, 2.0, 5.0, 2.174, 2.29, 2.201, 3.0, 4.492, 2.427, 5.487, 2.368, 1329.499, 27.455, 12247.228, 1.072
2.93, 2.749, 2.681, 2.781, 7.705, 5.73, 3.862, 2.718, 3.138, 114.434, 3.2, 3.0, 2.542, 3.0, 2.287, 2.117, 1.93, 2.0, 5.0, 2.001, 2.851, 2.605, 3.0, 3.012, 2.357, 4.826, 2.172, 1063.925, 26.462, 11454.931, 1.072
3.992, 1.95, 2.674, 2.322, 4.216, 5.908, 2.794, 4.711, 3.294, 112.756, 2.902, 3.0, 2.998, 3.0, 1.981, 4.35, 1.25, 2.0, 5.0, 1.681, 2.996, 2.147, 3.0, 4.627, 2.592, 4.765, 2.856, 1370.066, 28.894, 10929.749, 2.413
2.014, 4.249, 2.879, 2.08, 9.889, 5.786, 2.598, 4.753, 4.551, 89.4, 2.485, 3.0, 2.128, 3.0, 1.243, 2.493, 1.718, 2.0, 5.0, 2.351, 3.842, 2.739, 3.0, 4.358, 2.172, 4.775, 2.1, 799.707, 24.279, 9971.297, 2.413
4.064, 2.756, 2.09, 2.42, 4.99, 5.04, 3.838, 4.17, 4.706, 108.354, 3.151, 3.0, 2.86, 3.0, 2.57, 1.959, 1.372, 2.0, 5.0, 1.386, 2.67, 2.797, 3.0, 3.64, 2.577, 3.381, 2.863, 1024.988, 26.163, 8491.961, 1.072
4.235, 1.528, 2.105, 2.905, 6.811, 5.545, 3.802, 4.163, 2.679, 94.738, 3.394, 3.0, 2.404, 3.0, 1.83, 3.55, 1.9, 2.0, 5.0, 2.822, 2.988, 2.026, 3.0, 3.468, 2.497, 4.606, 2.544, 934.987, 24.98, 8004.646, 2.413
4.631, 1.534, 2.042, 2.506, 7.159, 5.56, 2.864, 4.149, 4.696, 95.414, 3.452, 3.0, 2.681, 3.0, 1.611, 1.31, 1.757, 2.0, 5.0, 1.223, 2.221, 2.937, 3.0, 4.517, 2.643, 4.415, 2.193, 1139.504, 27.642, 13742.19, 2.413
2.533, 4.477, 2.982, 2.59, 3.58, 5.61, 2.361, 2.825, 2.867, 91.467, 2.803, 3.0, 2.311, 3.0, 2.7, 3.252, 1.045, 2.0, 5.0, 2.315, 2.369, 2.565, 3.0, 3.111, 2.488, 5.0, 2.055, 675.729, 22.801, 7900.744, 1.072
4.537, 2.69, 2.08, 2.417, 9.763, 5.815, 2.58, 5.261, 3.695, 122.196, 2.927, 3.0, 2.018, 3.0, 2.023, 3.249, 1.746, 2.0, 5.0, 2.135, 3.538, 1.831, 3.0, 4.418, 2.366, 4.252, 2.777, 1722.497, 26.498, 14578.461, 4.558
2.074, 3.093, 2.326, 2.67, 4.228, 5.041, 3.205, 3.253, 2.922, 112.731, 2.668, 3.0, 2.34, 3.0, 2.739, 3.601, 1.834, 2.0, 5.0, 2.868, 3.46, 2.398, 3.0, 4.373, 2.398, 5.989, 2.429, 1036.821, 25.371, 10242.945, 1.072
2.859, 3.493, 2.379, 2.944, 8.222, 5.478, 2.297, 3.516, 3.566, 92.033, 2.676, 3.0, 2.256, 3.0, 2.016, 4.08, 1.976, 2.0, 5.0, 2.926, 3.917, 1.776, 3.0, 3.92, 2.183, 5.394, 2.697, 1087.504, 22.777, 9106.81, 4.558
3.101, 2.392, 2.085, 2.846, 3.849, 5.319, 3.844, 2.793, 4.55, 91.703, 2.688, 3.0, 2.176, 3.0, 1.765, 2.057, 1.904, 2.0, 5.0, 2.695, 2.614, 1.842, 3.0, 4.612, 2.504, 3.017, 2.107, 920.362, 21.606, 11231.766, 5.898
4.392, 5.622, 2.724, 2.835, 7.934, 5.697, 2.416, 2.599, 3.385, 115.655, 3.648, 3.0, 2.801, 3.0, 1.569, 3.302, 1.214, 2.0, 5.0, 2.105, 2.834, 2.657, 3.0, 3.382, 2.276, 3.281, 2.918, 775.797, 24.698, 6788.458, 2.413
3.731, 1.623, 2.819, 2.596, 4.022, 5.16, 2.28, 5.946, 3.142, 112.855, 2.876, 3.0, 2.296, 3.0, 1.848, 2.698, 1.471, 2.0, 5.0, 1.782, 2.367, 2.163, 3.0, 4.408, 2.733, 4.541, 2.778, 909.886, 24.968, 10727.771, 2.413
2.779, 1.257, 2.649, 2.925, 8.407, 5.877, 2.587, 2.009, 2.323, 92.999, 3.901, 3.0, 2.373, 3.0, 2.649, 1.475, 1.003, 2.0, 5.0, 2.746, 2.977, 2.853, 3.0, 3.635, 2.76, 4.683, 2.097, 679.392, 23.537, 11843.929, 1.072
2.538, 4.649, 2.135, 2.502, 6.392, 5.772, 3.269, 4.08, 4.407, 114.941, 2.106, 3.0, 2.159, 3.0, 3.506, 1.007, 1.548, 2.0, 5.0, 1.77, 2.534, 1.061, 3.0, 4.257, 2.964, 5.017, 2.076, 1397.148, 22.867, 17300.913, 4.021
4.629, 4.834, 2.389, 2.78, 8.486, 5.291, 3.702, 4.762, 3.077, 115.85, 3.28, 3.0, 2.158, 3.0, 1.934, 2.392, 1.866, 2.0, 5.0, 1.553, 2.918, 1.763, 3.0, 3.443, 2.557, 4.553, 2.726, 1417.189, 25.12, 9517.293, 5.362
2.614, 4.129, 2.832, 2.629, 6.032, 5.436, 3.892, 1.694, 3.871, 76.568, 2.386, 3.0, 2.884, 3.0, 3.195, 5.986, 1.269, 2.0, 5.0, 2.083, 3.901, 2.562, 3.0, 3.426, 2.235, 4.841, 2.064, 1007.955, 26.117, 4323.013, 1.072
2.847, 1.825, 2.676, 2.027, 6.751, 5.572, 2.663, 4.217, 4.237, 76.935, 2.183, 3.0, 2.998, 3.0, 2.344, 2.718, 1.945, 2.0, 5.0, 1.327, 3.202, 2.3, 3.0, 3.599, 2.097, 5.591, 2.188, 893.151, 24.73, 11598.148, 1.072
3.411, 2.645, 2.688, 2.335, 9.815, 5.091, 3.673, 4.084, 2.506, 80.298, 3.777, 3.0, 2.159, 3.0, 2.514, 2.124, 1.349, 2.0, 5.0, 2.313, 3.16, 2.188, 3.0, 4.426, 2.246, 4.4, 2.631, 746.395, 24.045, 7522.773, 1.072
2.672, 1.861, 2.476, 2.404, 5.794, 5.352, 3.183, 2.847, 4.79, 79.251, 2.526, 3.0, 2.734, 3.0, 1.193, 2.925, 1.966, 2.0, 5.0, 2.033, 2.769, 1.176, 3.0, 4.856, 2.706, 5.934, 2.657, 772.004, 19.652, 15313.391, 5.898
2.185, 1.391, 2.417, 2.735, 4.838, 5.926, 2.615, 3.425, 4.789, 91.323, 2.273, 3.0, 2.056, 3.0, 2.644, 4.404, 1.579, 2.0, 5.0, 1.286, 3.232, 2.215, 3.0, 4.711, 2.057, 4.993, 2.872, 923.328, 24.924, 13233.777, 1.072
2.253, 2.83, 2.559, 2.852, 8.52, 5.593, 3.04, 4.314, 4.496, 81.322, 2.134, 3.0, 2.719, 3.0, 1.236, 3.742, 1.243, 2.0, 5.0, 1.942, 3.016, 1.462, 3.0, 4.992, 2.065, 3.64, 2.787, 1003.43, 22.396, 9501.618, 5.898
4.803, 4.593, 2.075, 2.134, 4.804, 5.402, 2.339, 1.931, 3.099, 111.796, 2.642, 3.0, 2.445, 3.0, 2.089, 4.035, 1.906, 2.0, 5.0, 2.882, 2.478, 2.746, 3.0, 3.542, 2.699, 3.685, 2.964, 1040.007, 26.542, 8148.633, 1.072
3.486, 4.505, 2.581, 2.525, 6.75, 5.723, 3.859, 5.649, 2.735, 121.628, 2.857, 3.0, 2.419, 3.0, 2.237, 4.211, 1.219, 2.0, 5.0, 2.576, 3.406, 1.061, 3.0, 3.017, 2.759, 5.778, 2.917, 1492.434, 25.064, 8064.259, 4.558
3.791, 2.438, 2.321, 2.278, 7.631, 5.738, 3.589, 5.929, 4.559, 116.016, 3.796, 3.0, 2.524, 3.0, 1.636, 1.751, 1.165, 2.0, 5.0, 2.935, 3.506, 1.539, 3.0, 3.133, 2.024, 5.848, 2.643, 1375.258, 25.172, 12512.402, 5.362
2.229, 5.802, 2.821, 2.876, 8.01, 5.379, 2.461, 1.899, 3.273, 106.937, 3.948, 3.0, 2.354, 3.0, 2.713, 4.479, 1.841, 2.0, 5.0, 2.48, 3.449, 2.346, 3.0, 3.884, 2.894, 3.306, 2.241, 457.994, 20.018, 4199.812, 1.072
4.983, 1.513, 2.633, 2.186, 9.639, 5.103, 2.959, 2.727, 2.776, 88.254, 3.142, 3.0, 2.587, 3.0, 1.238, 4.296, 1.964, 2.0, 5.0, 1.611, 3.547, 1.438, 3.0, 4.556, 2.708, 4.139, 2.229, 1120.337, 23.335, 13184.817, 5.362
4.584, 5.513, 2.486, 2.052, 8.067, 5.338, 3.709, 2.091, 3.337, 102.702, 2.335, 3.0, 2.471, 3.0, 3.129, 1.283, 1.479, 2.0, 5.0, 1.794, 2.39, 2.276, 3.0, 4.721, 2.42, 3.298, 2.922, 982.938, 25.047, 10409.837, 1.072
3.908, 2.632, 2.956, 2.823, 7.6, 5.226, 3.495, 1.737, 2.07, 104.884, 2.572, 3.0, 2.693, 3.0, 2.64, 4.318, 1.097, 2.0, 5.0, 2.415, 3.575, 2.83, 3.0, 3.262, 2.062, 4.378, 2.579, 1271.687, 28.964, 8474.831, 1.072
4.67, 5.514, 2.19, 2.423, 3.965, 5.618, 2.71, 1.91, 3.056, 109.628, 2.559, 3.0, 2.947, 3.0, 1.86, 2.076, 1.978, 2.0, 5.0, 1.737, 3.364, 1.938, 3.0, 3.988, 2.462, 3.057, 2.497, 970.319, 22.299, 12719.135, 5.898
4.371, 2.988, 2.484, 2.01, 9.388, 5.153, 3.608, 3.343, 2.301, 110.198, 3.61, 3.0, 2.241, 3.0, 1.987, 5.891, 1.55, 2.0, 5.0, 2.959, 3.512, 1.411, 3.0, 4.418, 2.902, 3.86, 2.385, 1013.848, 22.18, 6662.94, 5.362
3.186, 5.024, 2.738, 2.341, 5.617, 5.954, 2.247, 5.491, 4.487, 84.777, 2.382, 3.0, 2.221, 3.0, 3.689, 5.421, 1.856, 2.0, 5.0, 1.252, 2.525, 1.741, 3.0, 3.514, 2.662, 4.205, 2.099, 651.653, 19.63, 4172.656, 4.021
2.344, 1.324, 2.963, 2.571, 7.531, 5.782, 2.127, 1.98, 4.29, 111.18, 2.361, 3.0, 2.562, 3.0, 2.419, 2.479, 1.338, 2.0, 5.0, 2.518, 3.864, 2.584, 3.0, 4.188, 2.127, 3.189, 2.589, 845.479, 24.23, 15490.379, 1.072
4.285, 4.682, 2.507, 2.823, 8.214, 5.536, 3.494, 1.801, 3.861, 117.351, 2.958, 3.0, 2.821, 3.0, 1.679, 5.469, 1.643, 2.0, 5.0, 1.851, 2.614, 2.593, 3.0, 3.279, 2.635, 3.601, 2.736, 882.925, 25.386, 5957.692, 2.413
3.697, 5.055, 2.993, 2.912, 3.882, 5.618, 3.05, 3.956, 4.975, 115.927, 3.529, 3.0, 2.531, 3.0, 1.367, 2.647, 1.444, 2.0, 5.0, 1.145, 2.409, 2.444, 3.0, 3.162, 2.072, 4.928, 2.824, 1457.611, 29.756, 8968.543, 2.413
2.014, 3.157, 2.058, 2.641, 9.952, 5.162, 2.198, 3.424, 4.459, 94.131, 3.302, 3.0, 2.298, 3.0, 2.355, 2.673, 1.343, 2.0, 5.0, 1.516, 3.061, 1.197, 3.0, 4.033, 2.99, 4.793, 2.799, 846.493, 20.501, 13522.544, 4.021
4.83, 3.622, 2.174, 2.767, 8.85, 5.685, 2.313, 1.419, 3.777, 99.827, 2.064, 3.0, 2.288, 3.0, 2.718, 1.352, 1.187, 2.0, 5.0, 2.428, 3.518, 2.09, 3.0, 4.998, 2.546, 5.338, 2.16, 1745.829, 30.498, 26078.018, 1.072
4.474, 2.632, 2.101, 2.204, 3.953, 5.966, 3.189, 5.279, 3.351, 81.468, 3.725, 3.0, 2.924, 3.0, 2.072, 1.875, 1.564, 2.0, 5.0, 1.436, 2.741, 1.01, 3.0, 4.379, 2.564, 5.972, 2.017, 1050.142, 22.356, 13442.761, 4.021
4.711, 5.271, 2.453, 2.873, 3.266, 5.658, 3.982, 2.222, 4.401, 100.274, 3.42, 3.0, 2.279, 3.0, 3.016, 3.423, 1.989, 2.0, 5.0, 1.734, 3.755, 2.098, 3.0, 4.078, 2.168, 4.437, 2.543, 1118.82, 26.244, 8249.601, 1.072
2.914, 2.822, 2.63, 2.875, 7.78, 5.018, 3.44, 3.591, 2.75, 116.572, 2.946, 3.0, 2.907, 3.0, 3.739, 3.532, 1.303, 2.0, 5.0, 2.191, 2.26, 1.345, 3.0, 4.708, 2.405, 3.196, 2.613, 1188.518, 22.615, 7129.881, 4.021
2.844, 1.926, 2.986, 2.265, 8.107, 5.97, 2.456, 3.81, 3.465, 91.657, 3.013, 3.0, 2.703, 3.0, 1.333, 2.323, 1.602, 2.0, 5.0, 2.53, 2.137, 1.13, 3.0, 4.027, 2.119, 5.025, 2.558, 1154.433, 22.623, 14515.377, 5.362
4.105, 4.18, 2.97, 2.912, 3.85, 5.926, 3.185, 1.468, 2.917, 121.76, 2.028, 3.0, 2.86, 3.0, 2.616, 5.442, 1.512, 2.0, 5.0, 1.675, 2.313, 1.619, 3.0, 3.514, 2.985, 3.574, 2.292, 826.213, 21.083, 8646.972, 4.558
2.745, 2.885, 2.389, 2.813, 4.848, 5.316, 2.263, 5.066, 3.765, 121.444, 2.99, 3.0, 2.779, 3.0, 2.93, 5.064, 1.324, 2.0, 5.0, 2.475, 3.2, 2.388, 3.0, 4.582, 2.684, 5.847, 2.77, 994.089, 25.311, 6923.156, 1.072
2.318, 4.86, 2.151, 2.123, 9.098, 5.979, 3.16, 1.12, 2.855, 118.161, 2.58, 3.0, 2.197, 3.0, 3.47, 1.631, 1.406, 2.0, 5.0, 1.453, 2.209, 2.385, 3.0, 4.899, 2.453, 4.067, 2.305, 1112.387, 26.758, 17566.215, 1.072
2.553, 2.414, 2.41, 2.251, 9.462, 5.116, 3.396, 1.732, 4.947, 106.165, 3.501, 3.0, 2.919, 3.0, 2.689, 1.669, 1.646, 2.0, 5.0, 2.177, 3.387, 1.57, 3.0, 4.084, 2.568, 3.712, 2.131, 753.393, 19.981, 14026.592, 4.021
3.525, 4.053, 2.513, 2.85, 4.056, 5.633, 2.902, 2.973, 3.51, 96.403, 3.397, 3.0, 2.834, 3.0, 2.761, 5.348, 1.215, 2.0, 5.0, 1.831, 2.689, 2.445, 3.0, 4.467, 2.309, 5.901, 2.603, 815.958, 24.292, 6461.397, 1.072
2.618, 4.093, 2.366, 2.642, 6.065, 5.188, 2.349, 4.33, 3.439, 79.504, 2.425, 3.0, 2.239, 3.0, 1.124, 2.283, 1.112, 2.0, 5.0, 2.075, 3.26, 1.452, 3.0, 3.847, 2.466, 5.424, 2.511, 969.97, 22.071, 13338.188, 5.898
4.482, 5.794, 2.939, 2.862, 7.481, 5.549, 3.724, 2.026, 2.379, 87.713, 2.655, 3.0, 2.977, 3.0, 1.715, 5.329, 1.788, 2.0, 5.0, 1.346, 2.619, 2.619, 3.0, 4.878, 2.138, 3.968, 2.943, 1032.429, 27.184, 4597.285, 2.413
2.359, 2.756, 2.112, 2.528, 9.023, 5.769, 3.0, 4.854, 3.147, 123.46, 2.311, 3.0, 2.998, 3.0, 1.624, 1.995, 1.439, 2.0, 5.0, 1.688, 3.302, 1.888, 3.0, 4.048, 2.97, 4.221, 2.885, 1576.026, 25.786, 15600.315, 5.898
3.839, 5.702, 2.614, 2.002, 7.134, 5.237, 3.292, 5.638, 3.137, 84.731, 2.964, 3.0, 2.259, 3.0, 1.488, 2.132, 1.9, 2.0, 5.0, 2.704, 2.596, 2.596, 3.0, 3.772, 2.514, 3.761, 2.059, 836.603, 24.549, 4578.652, 2.413
4.426, 5.209, 2.261, 2.78, 3.632, 5.427, 2.712, 4.986, 4.049, 105.822, 3.841, 3.0, 2.043, 3.0, 3.618, 5.49, 1.483, 2.0, 5.0, 1.706, 3.959, 2.691, 3.0, 3.479, 2.331, 4.071, 2.921, 980.061, 25.611, 3561.598, 1.072
2.351, 5.68, 2.145, 2.267, 7.686, 5.47, 3.809, 4.615, 2.909, 90.795, 2.894, 3.0, 2.825, 3.0, 1.862, 5.136, 1.841, 2.0, 5.0, 2.705, 3.815, 1.601, 3.0, 4.478, 2.087, 5.273, 2.769, 1251.935, 24.301, 4898.364, 5.898
3.026, 4.459, 2.739, 2.102, 9.21, 5.018, 2.556, 1.339, 4.706, 94.853, 3.488, 3.0, 2.568, 3.0, 1.679, 2.984, 1.94, 2.0, 5.0, 1.163, 3.58, 1.768, 3.0, 4.192, 2.71, 5.475, 2.265, 1199.971, 23.497, 14550.284, 5.362
2.384, 5.118, 2.788, 2.777, 6.018, 5.814, 3.09, 5.741, 4.073, 78.471, 3.838, 3.0, 2.089, 3.0, 3.663, 1.083, 1.378, 2.0, 5.0, 1.272, 2.505, 1.225, 3.0, 3.932, 2.941, 4.899, 2.598, 885.144, 20.875, 5336.574, 3.485
