DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
2.664, 2.151, 3.016, 3.154, 9.746, 2.373, 1.098, 4.957, 1.106, 362.823, 1.257, 3.429, 2.39, 3.36, 2.127, 1.489, 1.097, 2.264, 1.369, 2.252, 3.54, 3.0, 1.7, 3.419, 4.718, 3.2, 2.0, 1018.851, 31.381, 28720.396, 1.34
3.401, 4.599, 4.137, 2.277, 7.242, 3.572, 1.785, 2.349, 3.424, 47.959, 2.389, 4.289, 4.319, 3.487, 2.601, 1.635, 2.412, 4.39, 1.037, 3.044, 2.793, 3.0, 4.335, 3.931, 4.411, 3.486, 2.0, 129.869, 15.871, 1690.542, 2.145
2.903, 4.291, 4.855, 3.823, 6.149, 3.594, 2.327, 3.287, 3.848, 274.69, 3.666, 4.473, 4.841, 1.127, 2.139, 3.961, 4.388, 3.149, 3.369, 4.877, 2.16, 3.0, 1.984, 3.901, 2.065, 3.71, 2.0, 445.924, 22.932, 4180.889, 0.268
3.907, 1.907, 3.854, 4.628, 4.719, 3.897, 1.97, 1.792, 1.118, 305.079, 2.122, 4.834, 3.346, 2.059, 2.51, 4.611, 1.242, 2.004, 3.761, 1.479, 5.555, 3.0, 4.536, 3.798, 3.354, 3.428, 2.0, 1664.083, 36.751, 7580.814, 0.0
3.512, 1.0, 4.517, 2.757, 3.575, 2.491, 1.978, 3.943, 2.599, 99.4, 3.399, 4.257, 4.301, 1.434, 2.069, 1.722, 4.155, 4.514, 1.507, 3.617, 4.093, 3.0, 4.215, 3.359, 1.574, 3.731, 2.0, 186.926, 18.202, 5270.374, 2.681
4.409, 4.499, 3.068, 3.682, 8.67, 1.201, 2.515, 1.339, 4.871, 48.597, 1.53, 4.186, 2.235, 3.641, 2.501, 1.846, 1.756, 3.227, 2.881, 4.531, 2.119, 3.0, 1.206, 3.96, 4.845, 3.6, 2.0, 272.495, 19.676, 2062.338, 1.072
3.365, 2.867, 4.936, 2.773, 6.892, 2.317, 2.148, 1.816, 2.723, 300.253, 2.941, 4.374, 4.821, 1.927, 2.313, 4.827, 3.048, 2.286, 3.296, 4.069, 5.428, 3.0, 1.018, 3.495, 4.994, 3.377, 2.0, 758.895, 27.166, 4333.77, 0.0
3.503, 1.689, 3.564, 4.654, 8.719, 2.693, 4.739, 1.873, 4.594, 85.716, 2.455, 4.498, 3.471, 1.849, 2.661, 3.729, 1.559, 2.301, 1.077, 3.494, 2.167, 3.0, 1.249, 3.093, 1.893, 3.135, 2.0, 233.016, 19.502, 4009.664, 2.145
2.699, 2.827, 4.252, 2.3, 4.811, 3.992, 2.884, 4.585, 3.469, 87.482, 1.402, 3.04, 3.041, 3.5, 2.11, 4.911, 2.871, 4.868, 1.876, 2.671, 2.012, 3.0, 5.996, 3.556, 2.161, 3.029, 2.0, 281.499, 20.593, 1725.896, 1.877
2.534, 3.589, 4.471, 3.864, 8.429, 2.658, 1.031, 5.034, 1.619, 150.058, 2.85, 4.588, 4.793, 3.147, 2.8, 5.12, 2.5, 3.562, 1.061, 1.002, 2.507, 3.0, 2.258, 3.43, 2.799, 3.163, 2.0, 232.663, 20.287, 2650.234, 2.145
3.007, 4.298, 3.449, 4.634, 8.363, 1.579, 2.695, 3.886, 4.521, 90.686, 1.05, 3.68, 2.768, 3.818, 2.699, 1.558, 2.566, 4.363, 1.858, 3.171, 4.421, 3.0, 5.148, 3.792, 4.873, 3.38, 2.0, 228.99, 18.715, 1542.39, 1.34
4.966, 4.061, 4.183, 3.965, 9.074, 1.582, 1.6, 4.231, 4.651, 347.549, 2.35, 3.543, 2.142, 2.015, 2.758, 4.327, 4.013, 2.125, 2.04, 2.236, 2.104, 3.0, 5.473, 3.176, 1.86, 3.573, 2.0, 513.846, 24.267, 4056.19, 1.072
2.611, 4.87, 4.289, 3.228, 3.613, 2.54, 1.629, 2.85, 1.224, 115.777, 1.609, 4.018, 3.182, 1.53, 2.194, 1.12, 4.804, 3.712, 2.763, 1.556, 4.245, 3.0, 4.982, 3.303, 3.827, 3.8, 2.0, 323.253, 21.519, 3261.899, 1.072
2.717, 4.497, 3.709, 3.541, 3.772, 2.119, 3.43, 2.897, 3.223, 207.27, 1.474, 3.877, 4.778, 1.516, 2.319, 4.928, 1.496, 3.001, 1.158, 4.046, 5.531, 3.0, 1.467, 3.311, 2.531, 3.959, 2.0, 889.729, 28.893, 8341.93, 1.609
4.306, 5.726, 4.302, 2.563, 7.976, 1.49, 3.377, 2.471, 2.296, 230.524, 2.064, 3.912, 2.187, 2.26, 2.055, 3.806, 4.363, 2.175, 1.667, 1.258, 5.862, 3.0, 2.677, 3.853, 2.414, 3.94, 2.0, 1762.235, 36.823, 10371.572, 2.145
3.496, 3.717, 4.494, 3.039, 5.657, 1.923, 4.689, 2.025, 4.32, 318.135, 2.334, 3.537, 1.69, 3.743, 2.914, 5.059, 3.599, 4.937, 3.28, 2.501, 3.01, 3.0, 2.543, 3.806, 1.827, 3.676, 2.0, 2067.109, 37.085, 9765.679, 0.804
3.341, 5.564, 4.691, 4.496, 3.86, 2.612, 3.477, 2.688, 4.402, 347.06, 1.195, 3.615, 2.534, 3.518, 2.935, 3.757, 4.612, 2.956, 2.694, 1.874, 2.618, 3.0, 3.16, 3.502, 3.78, 3.633, 2.0, 808.155, 27.496, 5077.808, 0.804
4.313, 5.16, 4.028, 4.71, 7.355, 2.68, 1.445, 3.012, 2.451, 185.897, 1.396, 3.678, 4.555, 1.986, 2.124, 2.183, 1.26, 4.289, 3.416, 2.327, 5.496, 3.0, 3.078, 3.242, 3.467, 3.971, 2.0, 786.293, 29.093, 9244.598, 0.268
2.647, 5.687, 4.262, 2.779, 4.666, 1.213, 1.599, 1.666, 2.569, 261.72, 3.743, 3.113, 3.225, 2.169, 2.658, 1.635, 4.011, 4.355, 3.524, 4.147, 5.745, 3.0, 4.746, 3.923, 2.816, 3.551, 2.0, 618.469, 25.709, 6112.308, 0.536
2.05, 2.533, 4.38, 4.175, 7.399, 2.703, 4.771, 5.346, 3.577, 155.836, 1.936, 3.703, 4.846, 2.812, 2.458, 2.239, 4.862, 2.046, 3.551, 3.224, 4.863, 3.0, 3.167, 3.798, 4.224, 3.636, 2.0, 375.127, 21.53, 1390.803, 0.268
4.437, 3.837, 4.848, 4.319, 3.555, 1.488, 2.032, 5.51, 4.928, 312.723, 2.262, 3.369, 4.803, 1.722, 2.404, 1.958, 3.775, 2.697, 2.859, 3.316, 3.003, 3.0, 3.756, 3.85, 3.618, 3.7, 2.0, 561.375, 24.323, 4121.471, 1.072
3.282, 2.078, 4.882, 3.681, 5.481, 3.529, 2.344, 1.694, 3.626, 107.049, 1.664, 4.185, 4.41, 2.451, 2.682, 3.687, 3.75, 2.504, 3.649, 1.416, 4.046, 3.0, 2.291, 3.809, 2.284, 3.036, 2.0, 494.372, 24.762, 4262.649, 0.0
4.213, 3.373, 4.606, 3.088, 5.497, 2.119, 3.887, 2.795, 3.522, 353.496, 3.103, 3.295, 4.831, 3.515, 2.947, 5.663, 4.762, 4.723, 1.919, 2.912, 2.792, 3.0, 3.558, 3.722, 3.623, 3.49, 2.0, 1078.092, 30.126, 3327.237, 1.609
3.114, 5.589, 3.312, 4.946, 3.608, 3.076, 4.541, 2.346, 2.274, 18.646, 1.632, 4.253, 3.75, 1.059, 2.091, 3.315, 3.953, 2.233, 1.347, 3.523, 3.268, 3.0, 5.914, 3.524, 2.982, 3.238, 2.0, 36.248, 10.923, 146.136, 1.609
3.115, 5.174, 3.741, 4.144, 6.534, 1.074, 4.585, 1.874, 2.954, 390.943, 2.801, 4.758, 3.921, 2.208, 2.747, 2.057, 1.447, 4.473, 1.361, 2.803, 4.872, 3.0, 2.596, 3.862, 4.781, 3.059, 2.0, 1014.18, 29.938, 9380.959, 2.145
3.759, 1.723, 3.829, 3.493, 7.655, 1.537, 4.235, 4.175, 2.594, 147.711, 3.351, 3.353, 3.372, 3.758, 2.127, 3.854, 3.582, 3.551, 2.448, 2.187, 4.11, 3.0, 5.156, 3.934, 4.575, 3.217, 2.0, 371.831, 22.128, 1359.235, 0.0
3.023, 1.87, 4.493, 3.363, 5.414, 1.619, 2.72, 4.823, 1.683, 233.912, 3.633, 3.511, 2.164, 2.054, 2.155, 5.106, 2.529, 3.735, 1.131, 2.873, 4.021, 3.0, 4.376, 3.798, 1.535, 3.157, 2.0, 735.241, 28.759, 5786.7, 2.145
2.149, 3.95, 3.814, 4.088, 9.093, 2.555, 4.857, 4.098, 4.303, 254.203, 2.334, 3.469, 3.583, 3.631, 2.708, 3.584, 4.479, 4.982, 3.948, 1.708, 2.784, 3.0, 2.028, 3.742, 4.271, 3.468, 2.0, 857.013, 27.682, 3659.148, 0.0
3.382, 1.041, 3.805, 2.722, 7.23, 1.833, 3.916, 2.387, 1.072, 329.877, 2.492, 4.159, 1.172, 2.459, 2.734, 2.15, 2.521, 2.477, 3.399, 2.256, 4.701, 3.0, 4.419, 3.167, 4.041, 3.263, 2.0, 1348.825, 32.831, 11014.732, 0.536
4.205, 1.493, 3.077, 2.821, 8.816, 1.751, 3.429, 2.775, 2.045, 277.144, 2.774, 4.055, 4.581, 1.376, 2.114, 2.707, 1.02, 2.004, 3.481, 2.563, 5.602, 3.0, 3.845, 3.889, 2.793, 3.227, 2.0, 1039.192, 31.953, 13739.634, 0.536
3.315, 5.993, 4.35, 4.436, 9.246, 3.056, 2.585, 2.854, 2.39, 29.481, 3.438, 4.023, 4.783, 1.249, 2.171, 3.764, 1.945, 2.625, 3.371, 2.586, 3.657, 3.0, 1.324, 3.469, 4.202, 3.436, 2.0, 119.098, 15.834, 443.456, 0.0
3.987, 1.928, 4.436, 3.367, 9.754, 2.905, 3.987, 1.296, 2.122, 308.376, 2.579, 3.65, 3.55, 3.266, 2.111, 2.44, 1.123, 4.088, 1.368, 2.965, 2.728, 3.0, 5.188, 3.772, 3.669, 3.251, 2.0, 761.68, 28.726, 11394.419, 1.609
2.976, 5.433, 4.431, 3.948, 4.903, 2.137, 1.705, 2.671, 2.439, 70.103, 2.895, 3.097, 1.674, 3.02, 2.973, 2.246, 4.054, 2.516, 2.383, 1.682, 3.334, 3.0, 5.809, 3.991, 2.532, 3.772, 2.0, 142.445, 16.776, 985.96, 0.536
2.158, 2.064, 3.879, 4.284, 8.375, 3.019, 3.116, 5.275, 2.275, 37.072, 1.232, 4.776, 2.034, 2.505, 2.833, 4.538, 4.534, 2.46, 3.88, 2.888, 4.523, 3.0, 4.401, 3.561, 3.523, 3.586, 2.0, 137.505, 16.246, 412.641, 0.0
2.63, 4.275, 3.646, 2.001, 3.374, 1.017, 4.037, 2.336, 1.359, 87.906, 1.616, 4.371, 1.735, 1.32, 2.512, 5.728, 4.211, 3.756, 1.556, 3.451, 3.391, 3.0, 4.127, 3.427, 2.247, 3.24, 2.0, 438.562, 23.448, 1796.695, 2.145
2.887, 4.147, 3.929, 4.159, 4.944, 2.213, 4.117, 4.877, 3.662, 288.124, 3.36, 3.675, 3.027, 2.851, 2.552, 1.108, 2.387, 2.697, 2.338, 4.415, 2.429, 3.0, 3.491, 3.477, 4.228, 3.55, 2.0, 844.833, 27.995, 3791.844, 0.0
3.047, 3.449, 3.748, 3.645, 6.111, 3.076, 1.787, 2.727, 2.807, 329.589, 3.985, 4.199, 4.952, 3.067, 2.407, 2.775, 2.118, 3.719, 3.282, 4.986, 5.503, 3.0, 4.331, 3.57, 2.205, 3.048, 2.0, 908.671, 29.504, 6552.542, 0.0
3.161, 4.899, 4.099, 3.801, 5.76, 1.39, 2.408, 5.636, 1.866, 11.377, 2.936, 4.044, 4.304, 3.143, 2.952, 4.946, 3.102, 3.309, 2.592, 4.729, 5.661, 3.0, 1.535, 3.835, 2.444, 3.528, 2.0, 31.208, 10.42, 133.616, 2.413
2.223, 3.739, 4.686, 4.217, 4.581, 2.634, 4.11, 5.241, 1.332, 68.17, 3.472, 4.716, 3.104, 2.371, 2.052, 2.58, 2.631, 4.851, 2.11, 4.129, 4.395, 3.0, 2.82, 3.09, 3.338, 3.161, 2.0, 298.721, 21.346, 1358.064, 1.072
2.737, 2.956, 4.591, 2.082, 7.98, 2.363, 3.045, 4.906, 1.086, 58.92, 2.105, 4.03, 2.171, 2.394, 2.324, 3.566, 4.368, 4.933, 2.684, 4.712, 5.297, 3.0, 5.171, 3.979, 3.467, 3.869, 2.0, 344.698, 21.357, 1188.115, 1.072
4.002, 1.545, 3.353, 4.811, 5.509, 3.414, 3.459, 3.331, 2.296, 199.584, 1.922, 3.163, 1.07, 3.592, 2.427, 5.049, 1.501, 2.172, 2.821, 3.081, 5.41, 3.0, 2.785, 3.573, 1.312, 3.903, 2.0, 1980.982, 39.576, 10571.5, 0.536
2.496, 1.972, 4.483, 2.582, 4.722, 2.45, 2.873, 2.224, 3.552, 208.099, 3.411, 3.931, 1.642, 1.513, 2.955, 1.769, 2.674, 3.589, 2.931, 1.535, 2.213, 3.0, 2.619, 3.061, 4.609, 3.238, 2.0, 598.629, 25.673, 8890.877, 0.536
3.362, 3.32, 3.925, 4.374, 6.313, 3.522, 4.984, 4.97, 2.366, 140.63, 1.396, 3.015, 4.645, 2.388, 2.777, 3.772, 2.191, 4.151, 3.97, 3.236, 5.368, 3.0, 4.01, 3.491, 4.113, 3.615, 2.0, 829.147, 28.4, 1978.504, 0.268
4.402, 5.331, 3.52, 2.67, 3.698, 3.782, 4.421, 3.573, 2.952, 299.969, 1.106, 4.195, 4.402, 2.468, 2.681, 2.911, 4.615, 3.341, 1.323, 2.996, 4.868, 3.0, 2.882, 3.574, 3.348, 3.369, 2.0, 1162.396, 30.858, 9958.236, 1.609
4.353, 1.623, 3.239, 4.598, 6.562, 1.844, 3.666, 2.341, 4.072, 88.121, 3.195, 3.33, 3.242, 2.388, 2.497, 2.641, 3.254, 4.678, 3.546, 4.572, 3.793, 3.0, 1.846, 3.191, 3.251, 3.908, 2.0, 374.99, 21.697, 3707.071, 0.0
3.302, 1.983, 4.158, 3.043, 4.789, 2.822, 3.703, 1.779, 4.537, 100.361, 3.833, 4.939, 1.137, 1.577, 2.815, 5.524, 4.288, 3.315, 1.949, 2.515, 3.7, 3.0, 2.099, 3.809, 3.487, 3.408, 2.0, 326.408, 20.691, 2639.855, 2.145
3.399, 1.467, 3.494, 3.942, 6.897, 1.07, 1.606, 2.323, 2.804, 257.691, 1.731, 3.472, 4.956, 1.28, 2.975, 3.011, 1.959, 4.02, 3.382, 1.362, 5.249, 3.0, 5.921, 3.166, 4.962, 3.687, 2.0, 427.09, 23.203, 3800.801, 0.268
4.031, 1.348, 4.882, 4.207, 4.024, 2.78, 3.223, 3.411, 4.956, 204.149, 1.451, 3.15, 1.174, 1.726, 2.2, 5.201, 4.575, 2.991, 1.423, 4.698, 2.42, 3.0, 3.204, 3.023, 2.91, 3.509, 2.0, 790.8, 26.255, 5570.937, 1.877
4.382, 5.8, 3.874, 4.563, 9.589, 1.391, 4.33, 2.113, 2.61, 173.054, 3.362, 3.353, 2.089, 1.65, 2.184, 5.371, 1.042, 4.467, 1.244, 3.984, 3.816, 3.0, 1.927, 3.394, 1.335, 3.673, 2.0, 931.512, 31.53, 5996.097, 1.609
2.433, 3.151, 4.447, 4.242, 8.156, 3.271, 4.992, 5.647, 3.0, 39.531, 3.694, 4.988, 2.086, 3.373, 2.141, 3.97, 4.205, 3.047, 3.045, 3.021, 2.608, 3.0, 5.317, 3.555, 4.599, 3.332, 2.0, 71.138, 13.256, 134.868, 0.0
3.023, 3.901, 3.745, 3.448, 6.168, 3.165, 4.333, 4.614, 2.011, 35.503, 3.436, 4.998, 4.989, 1.233, 2.532, 5.685, 2.805, 4.415, 3.827, 2.87, 4.312, 3.0, 1.937, 3.763, 3.861, 3.939, 2.0, 250.271, 19.8, 404.478, 0.0
4.625, 1.992, 3.54, 4.057, 7.453, 1.753, 2.436, 3.845, 1.165, 83.166, 1.179, 3.694, 3.772, 3.284, 2.25, 1.554, 4.34, 4.921, 2.492, 4.352, 3.744, 3.0, 2.152, 3.929, 3.075, 3.765, 2.0, 388.359, 22.203, 5277.476, 0.268
3.167, 5.323, 3.683, 2.527, 9.308, 2.154, 4.128, 4.835, 4.823, 334.571, 1.778, 3.833, 4.464, 3.962, 2.302, 3.644, 1.951, 4.078, 2.701, 2.879, 2.53, 3.0, 2.656, 3.215, 1.281, 3.651, 2.0, 796.548, 28.305, 8971.839, 1.072
2.464, 2.405, 4.04, 2.56, 3.363, 1.853, 2.41, 1.702, 3.947, 282.959, 2.247, 4.562, 2.312, 3.94, 2.385, 5.437, 2.163, 2.623, 1.445, 1.154, 5.396, 3.0, 4.46, 3.519, 4.447, 3.525, 2.0, 876.278, 29.357, 5661.893, 3.217
4.925, 1.113, 4.877, 3.682, 4.375, 2.405, 3.584, 1.559, 1.957, 334.351, 2.733, 3.341, 1.462, 3.745, 2.255, 2.393, 1.708, 2.672, 3.881, 4.846, 2.98, 3.0, 2.202, 3.367, 3.535, 3.14, 2.0, 1412.482, 33.612, 14580.468, 0.0
2.771, 5.246, 4.581, 3.305, 7.024, 2.717, 1.362, 3.601, 4.575, 382.272, 2.991, 3.175, 4.37, 1.811, 2.657, 4.503, 2.673, 4.906, 3.748, 2.986, 4.104, 3.0, 2.093, 3.328, 2.349, 3.538, 2.0, 878.097, 28.666, 10545.039, 0.0
4.101, 3.016, 3.541, 2.041, 7.169, 3.478, 4.519, 2.504, 3.169, 51.244, 3.467, 4.145, 1.444, 2.949, 2.124, 1.358, 2.576, 3.606, 1.15, 3.686, 3.306, 3.0, 1.184, 3.239, 2.751, 3.17, 2.0, 356.986, 22.106, 5362.698, 1.877
4.022, 1.359, 3.027, 2.481, 3.5, 1.608, 3.617, 1.469, 3.246, 46.283, 2.752, 4.841, 1.614, 1.538, 2.545, 4.242, 4.199, 4.643, 2.853, 3.098, 5.666, 3.0, 5.297, 3.007, 3.568, 3.4, 2.0, 254.861, 19.464, 1222.473, 1.072
4.199, 5.562, 3.181, 4.043, 9.384, 2.318, 1.551, 1.805, 3.287, 357.246, 3.446, 4.042, 4.069, 3.001, 2.272, 2.552, 1.775, 3.212, 2.472, 1.367, 4.38, 3.0, 2.864, 3.13, 2.793, 3.811, 2.0, 664.741, 27.535, 15052.547, 0.536
2.188, 4.168, 4.707, 4.851, 7.268, 1.274, 1.586, 4.767, 1.012, 371.789, 1.63, 4.812, 3.824, 2.489, 2.922, 2.374, 2.989, 3.414, 2.446, 2.132, 3.007, 3.0, 5.775, 3.264, 4.531, 3.292, 2.0, 330.703, 21.987, 1952.301, 2.145
2.5, 5.196, 4.835, 4.042, 3.246, 3.924, 2.109, 2.257, 4.085, 344.103, 3.972, 3.443, 1.555, 1.359, 2.742, 3.794, 2.064, 4.719, 1.777, 3.15, 5.071, 3.0, 1.606, 3.003, 2.515, 3.291, 2.0, 1223.781, 31.989, 18942.468, 1.877
2.138, 4.575, 4.667, 4.633, 7.78, 1.985, 3.523, 3.96, 1.418, 148.907, 1.141, 4.028, 3.885, 2.844, 2.026, 3.1, 2.273, 4.915, 2.1, 4.197, 5.188, 3.0, 3.305, 3.2, 2.768, 3.087, 2.0, 394.7, 22.888, 4118.277, 2.145
4.77, 5.312, 4.902, 2.618, 8.58, 3.539, 3.532, 1.586, 1.615, 239.729, 2.547, 3.274, 2.943, 2.655, 2.778, 3.953, 3.68, 3.444, 3.773, 4.595, 3.923, 3.0, 2.974, 3.134, 4.028, 3.627, 2.0, 1257.954, 31.578, 4211.649, 0.0
2.622, 3.683, 3.543, 2.303, 8.261, 2.305, 3.464, 3.474, 2.115, 218.349, 1.006, 3.242, 3.468, 3.536, 2.451, 2.027, 2.125, 2.989, 1.629, 3.713, 3.984, 3.0, 2.834, 3.491, 4.915, 3.289, 2.0, 831.596, 27.916, 8024.538, 1.34
4.61, 4.933, 4.573, 2.761, 8.384, 2.171, 2.567, 2.981, 4.468, 243.549, 3.839, 3.956, 1.335, 3.592, 2.876, 3.067, 1.795, 4.369, 2.486, 4.174, 3.784, 3.0, 4.523, 3.214, 2.827, 3.99, 2.0, 565.041, 24.7, 5731.301, 0.536
3.825, 1.346, 4.15, 3.749, 4.363, 3.027, 1.164, 3.723, 4.173, 138.065, 3.829, 3.787, 3.525, 1.667, 2.275, 1.296, 3.011, 2.671, 2.432, 4.671, 3.33, 3.0, 4.371, 3.706, 1.275, 3.513, 2.0, 318.726, 21.094, 5919.371, 0.536
2.935, 5.856, 4.195, 4.551, 8.617, 2.395, 1.624, 2.52, 1.434, 171.232, 1.498, 4.114, 2.414, 3.93, 2.028, 4.153, 4.208, 3.772, 1.244, 1.349, 4.605, 3.0, 4.009, 3.633, 3.819, 3.634, 2.0, 437.425, 23.51, 3703.776, 2.145
2.716, 4.46, 4.374, 4.934, 3.149, 2.943, 1.308, 3.352, 2.071, 131.053, 3.304, 3.92, 3.788, 3.55, 2.97, 4.387, 2.902, 3.114, 3.728, 2.723, 3.373, 3.0, 4.197, 3.658, 2.155, 3.322, 2.0, 197.864, 18.772, 1258.919, 0.0
2.0, 1.361, 4.994, 2.901, 8.067, 2.695, 3.97, 1.89, 3.096, 235.522, 1.881, 3.52, 3.257, 3.863, 2.636, 5.842, 3.356, 2.783, 1.012, 1.109, 2.022, 3.0, 4.208, 3.06, 1.031, 3.191, 2.0, 375.11, 23.264, 4798.122, 2.413
2.772, 3.939, 3.55, 3.027, 9.247, 2.577, 1.574, 5.478, 2.418, 257.625, 3.602, 3.903, 2.988, 1.141, 2.378, 5.382, 4.368, 4.0, 2.682, 3.633, 2.468, 3.0, 5.173, 3.497, 2.811, 3.435, 2.0, 491.572, 23.808, 2109.026, 0.0
3.221, 2.431, 3.644, 2.019, 7.575, 1.339, 3.38, 2.968, 2.287, 297.504, 2.964, 3.785, 3.471, 3.284, 2.843, 1.679, 3.803, 2.413, 3.583, 1.587, 4.824, 3.0, 3.876, 3.086, 3.949, 3.993, 2.0, 1364.458, 33.428, 7125.886, 0.0
4.564, 1.509, 4.554, 2.274, 7.96, 3.467, 3.52, 4.816, 3.526, 316.658, 2.295, 4.593, 2.217, 2.506, 2.652, 1.031, 3.443, 3.887, 3.587, 3.642, 2.937, 3.0, 1.032, 3.925, 2.85, 3.88, 2.0, 2054.327, 36.904, 25436.81, 0.268
4.371, 1.313, 4.119, 4.167, 8.149, 1.016, 2.867, 4.074, 3.575, 371.869, 1.865, 3.16, 3.601, 1.277, 2.256, 3.485, 2.384, 3.045, 3.004, 4.241, 3.101, 3.0, 5.531, 3.723, 3.305, 3.497, 2.0, 459.933, 23.529, 5465.186, 0.804
4.999, 1.838, 4.647, 4.329, 8.921, 3.734, 4.338, 3.779, 2.139, 365.295, 2.077, 3.064, 2.211, 2.489, 2.522, 1.32, 1.469, 2.164, 1.909, 3.91, 5.927, 3.0, 1.772, 3.514, 4.868, 3.901, 2.0, 2215.323, 38.584, 21771.935, 1.609
4.515, 2.626, 4.448, 4.374, 7.407, 3.7, 2.345, 3.968, 1.218, 197.561, 2.0, 3.196, 4.063, 1.392, 2.8, 2.551, 2.695, 4.391, 1.883, 1.022, 5.923, 3.0, 5.295, 3.412, 4.379, 3.944, 2.0, 793.141, 28.776, 6422.899, 1.877
3.82, 4.926, 3.463, 3.854, 5.365, 2.991, 1.934, 1.078, 1.46, 321.553, 1.48, 4.869, 1.023, 3.835, 2.91, 2.703, 1.568, 2.99, 1.768, 1.043, 3.671, 3.0, 1.181, 3.678, 1.139, 3.346, 2.0, 1505.119, 37.002, 42425.463, 2.145
4.595, 2.104, 4.296, 4.434, 5.597, 1.854, 2.513, 2.151, 2.904, 305.78, 1.645, 3.292, 3.934, 3.02, 2.987, 1.852, 4.297, 2.633, 2.753, 3.598, 4.941, 3.0, 4.293, 3.535, 2.081, 3.729, 2.0, 519.218, 24.243, 9718.257, 1.34
2.991, 5.628, 3.13, 2.469, 9.998, 3.049, 2.861, 1.096, 2.075, 261.883, 3.129, 4.249, 4.053, 1.072, 2.884, 1.943, 2.124, 2.159, 3.467, 2.282, 3.249, 3.0, 2.781, 3.775, 2.326, 3.942, 2.0, 938.78, 30.742, 13228.35, 0.0
4.342, 1.896, 4.467, 4.996, 7.693, 2.419, 2.365, 1.671, 4.609, 351.664, 1.536, 3.113, 4.971, 3.79, 2.834, 3.765, 3.933, 3.663, 2.02, 1.776, 4.144, 3.0, 1.392, 3.18, 2.272, 3.658, 2.0, 952.077, 29.331, 15404.452, 1.072
4.176, 5.615, 3.128, 4.59, 8.077, 3.967, 3.657, 2.288, 2.747, 93.553, 2.185, 4.242, 2.205, 3.977, 2.729, 3.241, 2.855, 2.959, 3.311, 3.659, 2.793, 3.0, 1.39, 3.821, 3.936, 3.137, 2.0, 487.209, 23.761, 2275.527, 0.0
2.963, 2.239, 3.954, 3.782, 8.013, 2.442, 3.592, 4.942, 2.368, 70.489, 1.683, 3.481, 1.37, 1.518, 2.339, 5.702, 3.8, 3.13, 3.314, 4.68, 5.88, 3.0, 2.637, 3.427, 3.131, 3.187, 2.0, 586.544, 25.181, 1530.956, 0.268
2.375, 2.151, 3.206, 2.663, 6.438, 2.023, 2.071, 5.739, 1.767, 391.782, 2.063, 3.244, 3.48, 2.644, 2.735, 4.635, 4.556, 2.502, 3.229, 3.401, 4.9, 3.0, 5.305, 3.71, 1.961, 3.012, 2.0, 1220.784, 31.761, 3889.744, 0.536
4.52, 5.362, 3.127, 2.085, 9.791, 2.711, 4.179, 5.764, 2.832, 102.482, 1.47, 4.532, 1.847, 3.227, 2.567, 4.466, 4.891, 3.144, 1.993, 3.193, 3.208, 3.0, 1.591, 3.803, 2.374, 3.638, 2.0, 729.723, 26.955, 3316.781, 1.877
3.382, 2.852, 3.704, 2.714, 7.813, 3.68, 1.97, 5.068, 2.77, 391.789, 1.037, 3.202, 4.88, 2.321, 2.574, 4.374, 1.959, 2.749, 3.183, 1.914, 4.465, 3.0, 3.765, 3.08, 4.919, 3.182, 2.0, 1256.805, 32.768, 6796.628, 0.268
3.964, 3.223, 4.808, 2.788, 9.166, 3.336, 3.073, 2.424, 4.114, 140.378, 2.486, 4.102, 4.615, 1.971, 2.955, 4.227, 1.755, 3.372, 1.823, 1.065, 5.225, 3.0, 5.419, 3.429, 1.785, 3.179, 2.0, 420.61, 23.852, 4232.606, 2.681
4.312, 2.499, 3.96, 3.253, 4.685, 3.901, 1.797, 3.712, 2.239, 197.768, 3.961, 4.975, 2.3, 2.169, 2.25, 1.281, 3.414, 2.631, 1.67, 2.927, 4.212, 3.0, 3.984, 3.769, 4.871, 3.85, 2.0, 381.216, 22.522, 5666.994, 1.609
2.404, 5.913, 3.659, 2.112, 3.349, 2.588, 4.549, 1.159, 1.261, 125.745, 1.761, 4.575, 2.19, 3.811, 2.323, 3.078, 4.72, 2.441, 1.484, 1.923, 4.031, 3.0, 3.972, 3.596, 4.237, 3.049, 2.0, 345.549, 21.866, 2168.711, 1.609
2.152, 1.867, 4.425, 3.978, 6.313, 3.522, 2.327, 2.126, 2.612, 86.037, 2.327, 4.423, 2.438, 2.211, 2.751, 1.233, 1.31, 4.289, 2.99, 3.965, 2.715, 3.0, 1.944, 3.796, 3.146, 3.264, 2.0, 411.185, 23.067, 7118.492, 1.072
2.929, 2.696, 3.148, 3.212, 5.933, 1.484, 4.894, 3.575, 1.516, 40.331, 1.16, 3.544, 3.533, 3.654, 2.265, 4.532, 1.358, 2.334, 1.981, 3.756, 5.276, 3.0, 4.885, 3.969, 1.628, 3.719, 2.0, 176.206, 18.563, 939.208, 1.34
