DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
3.997, 4.589, 4.283, 3.504, 8.985, 2.953, 3.068, 4.292, 4.296, 244.628, 3.913, 4.918, 4.978, 1.182, 2.473, 4.427, 3.105, 4.163, 3.61, 3.894, 2.809, 3.0, 5.285, 3.761, 4.415, 3.769, 2.0, 432.082, 22.449, 736.481, 0.0
2.603, 2.402, 4.39, 3.223, 9.775, 2.804, 3.464, 3.837, 1.463, 111.822, 2.216, 4.72, 4.021, 1.795, 2.518, 5.067, 4.463, 4.622, 1.177, 2.705, 5.94, 3.0, 1.06, 3.643, 2.235, 3.514, 2.0, 412.512, 23.855, 2879.863, 2.413
4.814, 2.42, 4.902, 4.614, 9.496, 3.783, 2.801, 3.091, 3.829, 89.268, 2.255, 3.052, 3.848, 1.936, 2.982, 1.115, 4.551, 4.527, 1.874, 1.267, 5.6, 3.0, 2.241, 3.981, 2.365, 3.413, 2.0, 471.547, 23.799, 6239.921, 1.609
2.255, 1.017, 4.961, 3.157, 7.558, 2.879, 3.706, 1.175, 2.551, 254.335, 3.124, 4.433, 2.77, 3.449, 2.764, 2.117, 1.019, 4.024, 1.477, 1.055, 4.159, 3.0, 4.75, 3.719, 2.057, 3.055, 2.0, 477.837, 25.538, 12523.803, 2.145
4.154, 3.315, 3.707, 4.244, 7.506, 2.916, 3.856, 3.928, 3.713, 79.484, 2.268, 3.679, 3.694, 2.957, 2.096, 1.775, 4.512, 4.303, 2.383, 3.811, 5.047, 3.0, 3.239, 3.495, 2.755, 3.735, 2.0, 378.602, 22.05, 1907.915, 0.0
3.356, 1.557, 4.015, 3.214, 7.493, 1.547, 3.044, 5.33, 2.003, 322.623, 2.373, 4.189, 2.583, 3.66, 2.487, 5.867, 1.65, 2.42, 1.941, 2.165, 2.414, 3.0, 4.782, 3.073, 4.208, 3.782, 2.0, 538.929, 25.297, 2637.245, 3.217
3.088, 3.208, 3.824, 3.278, 8.292, 1.209, 2.039, 1.569, 4.156, 68.741, 2.961, 3.717, 4.867, 3.095, 2.628, 2.215, 4.845, 3.315, 1.447, 2.161, 2.613, 3.0, 5.935, 3.674, 4.314, 3.22, 2.0, 52.488, 12.059, 655.094, 1.072
4.262, 4.578, 4.695, 3.655, 4.116, 3.106, 1.497, 1.754, 4.293, 137.711, 3.708, 3.77, 4.033, 2.241, 2.591, 2.274, 4.285, 4.079, 3.275, 1.151, 4.449, 3.0, 4.573, 3.66, 3.09, 3.611, 2.0, 364.259, 22.257, 2621.121, 0.0
2.76, 3.382, 3.053, 4.084, 4.024, 3.341, 1.385, 3.827, 2.296, 13.592, 2.791, 4.954, 2.747, 3.087, 2.216, 3.465, 2.819, 4.7, 2.941, 2.313, 4.75, 3.0, 1.422, 3.434, 3.943, 3.737, 2.0, 70.909, 13.494, 380.988, 0.536
4.746, 5.047, 4.672, 2.548, 9.481, 3.373, 4.842, 2.665, 1.798, 213.92, 3.191, 3.134, 3.869, 3.315, 2.711, 5.737, 3.051, 4.815, 1.396, 3.897, 4.041, 3.0, 3.544, 3.761, 3.075, 3.539, 2.0, 859.673, 28.817, 1657.817, 1.609
3.516, 5.585, 3.084, 4.045, 8.718, 3.573, 3.321, 1.311, 3.136, 134.701, 2.172, 4.001, 4.716, 1.145, 2.095, 3.995, 4.192, 3.477, 2.774, 3.355, 3.005, 3.0, 5.279, 3.239, 1.61, 3.805, 2.0, 507.538, 24.743, 1586.929, 0.536
4.615, 1.929, 3.06, 2.633, 9.869, 1.434, 4.007, 5.887, 2.746, 307.37, 3.505, 3.824, 3.419, 1.009, 2.265, 5.533, 3.341, 3.356, 1.799, 4.197, 5.613, 3.0, 5.258, 3.288, 4.159, 3.979, 2.0, 653.62, 26.093, 3188.763, 1.072
4.681, 3.755, 4.811, 3.134, 9.151, 3.954, 2.361, 4.418, 3.35, 157.713, 3.453, 4.72, 4.531, 1.217, 2.646, 5.942, 2.59, 3.442, 3.88, 3.457, 2.193, 3.0, 3.964, 3.187, 4.058, 3.695, 2.0, 266.512, 19.671, 645.062, 0.0
3.507, 4.468, 3.641, 4.537, 7.407, 3.818, 1.725, 1.644, 3.307, 356.611, 3.189, 4.02, 3.427, 1.279, 2.977, 4.945, 3.036, 4.941, 2.902, 2.717, 3.418, 3.0, 4.084, 3.935, 2.75, 3.756, 2.0, 872.032, 28.785, 7345.094, 0.536
2.806, 2.181, 3.122, 4.975, 6.907, 1.047, 2.257, 5.61, 4.39, 71.299, 2.206, 3.471, 1.932, 1.606, 2.717, 3.826, 1.039, 4.999, 3.304, 2.018, 5.721, 3.0, 2.345, 3.659, 3.885, 3.811, 2.0, 461.188, 23.724, 2990.351, 0.0
2.312, 1.971, 3.38, 4.05, 8.523, 1.909, 4.936, 1.46, 3.739, 318.111, 1.762, 4.14, 3.474, 1.604, 2.035, 5.202, 2.609, 3.227, 3.532, 2.862, 2.397, 3.0, 5.997, 3.92, 3.25, 3.728, 2.0, 878.43, 29.154, 2544.878, 0.536
3.138, 2.857, 3.572, 3.059, 9.074, 2.673, 2.33, 5.227, 2.14, 231.172, 3.732, 4.672, 1.193, 2.043, 2.581, 3.115, 4.714, 4.131, 1.984, 2.406, 2.283, 3.0, 5.602, 3.216, 4.932, 3.263, 2.0, 473.875, 23.619, 1718.238, 1.609
2.106, 1.007, 3.411, 2.305, 6.482, 1.912, 3.011, 3.615, 4.264, 223.695, 2.5, 3.594, 4.391, 2.574, 2.015, 3.619, 1.699, 3.293, 3.617, 2.004, 3.465, 3.0, 4.943, 3.24, 4.352, 3.656, 2.0, 651.852, 26.296, 4251.191, 0.0
4.688, 3.802, 4.067, 4.233, 8.597, 3.579, 4.087, 5.865, 1.951, 74.708, 2.994, 3.73, 3.523, 1.003, 2.423, 2.855, 1.931, 3.263, 1.031, 2.553, 4.16, 3.0, 3.906, 3.028, 4.828, 3.83, 2.0, 324.823, 21.58, 1092.766, 1.609
2.516, 5.264, 4.654, 3.072, 9.164, 2.312, 2.291, 3.736, 2.449, 296.757, 1.157, 3.919, 3.779, 2.768, 2.996, 2.704, 1.403, 2.531, 3.857, 2.683, 2.944, 3.0, 5.415, 3.298, 4.344, 3.665, 2.0, 449.784, 24.018, 1610.516, 0.268
4.693, 5.964, 3.832, 3.693, 7.177, 2.788, 2.919, 3.804, 4.981, 265.644, 2.662, 4.173, 2.672, 1.079, 2.742, 4.883, 4.112, 2.717, 2.299, 4.966, 4.183, 3.0, 5.143, 3.778, 4.624, 3.722, 2.0, 942.859, 27.574, 858.921, 0.536
4.083, 5.667, 3.056, 4.11, 5.773, 3.862, 1.674, 1.192, 2.317, 250.818, 2.697, 3.046, 3.657, 2.542, 2.529, 2.893, 3.318, 2.39, 2.088, 3.219, 4.638, 3.0, 3.78, 3.608, 1.518, 3.802, 2.0, 1297.485, 33.805, 9807.767, 0.0
4.015, 5.699, 4.396, 3.51, 6.69, 1.869, 4.251, 5.066, 1.903, 74.945, 3.047, 3.74, 1.036, 2.468, 2.799, 2.915, 4.843, 2.599, 2.634, 3.27, 2.349, 3.0, 4.91, 3.584, 3.833, 3.041, 2.0, 231.571, 19.056, 221.115, 1.072
3.101, 1.944, 3.535, 3.886, 4.123, 1.394, 4.61, 5.636, 1.892, 64.604, 2.701, 4.828, 3.037, 1.291, 2.079, 3.201, 3.459, 3.928, 2.102, 3.822, 3.183, 3.0, 4.748, 3.208, 3.384, 3.888, 2.0, 124.061, 15.732, 694.891, 1.072
3.477, 5.582, 3.007, 2.821, 4.264, 1.497, 2.604, 3.97, 4.394, 386.228, 2.64, 3.306, 4.514, 2.403, 2.015, 4.853, 4.46, 4.803, 3.3, 4.927, 2.686, 3.0, 1.052, 3.677, 2.11, 3.327, 2.0, 1642.958, 33.666, 6181.339, 0.268
4.454, 5.61, 4.201, 4.59, 6.791, 3.668, 3.44, 1.179, 3.78, 193.602, 1.308, 4.676, 1.323, 1.192, 2.631, 4.665, 2.889, 3.709, 3.882, 1.748, 5.554, 3.0, 1.286, 3.657, 3.014, 3.834, 2.0, 1506.904, 33.981, 4534.83, 0.0
2.525, 3.744, 3.831, 4.471, 8.136, 3.74, 4.555, 1.914, 1.254, 154.588, 1.637, 4.709, 3.066, 1.449, 2.068, 5.581, 4.907, 2.723, 2.077, 2.647, 2.318, 3.0, 2.508, 3.233, 1.995, 3.332, 2.0, 522.841, 25.253, 1361.297, 0.804
2.878, 4.247, 3.696, 4.113, 4.726, 2.438, 1.583, 1.142, 1.49, 49.969, 1.958, 3.923, 2.334, 3.148, 2.748, 3.477, 4.517, 4.149, 2.629, 1.557, 4.031, 3.0, 5.712, 3.965, 4.656, 3.746, 2.0, 197.446, 18.358, 609.207, 0.268
3.485, 4.421, 3.515, 3.176, 6.074, 3.05, 1.995, 3.756, 4.037, 179.566, 3.854, 3.576, 1.622, 2.532, 2.416, 2.786, 2.167, 4.058, 1.707, 3.509, 4.538, 3.0, 1.127, 3.501, 2.32, 3.742, 2.0, 1024.522, 30.166, 11080.043, 1.34
3.263, 3.341, 3.145, 3.832, 7.015, 1.845, 3.773, 2.988, 4.247, 128.681, 3.985, 4.834, 4.371, 2.135, 2.114, 1.217, 1.927, 2.291, 1.379, 3.32, 4.526, 3.0, 1.643, 3.432, 3.952, 3.533, 2.0, 374.983, 22.375, 2405.167, 2.145
2.992, 5.025, 4.015, 3.885, 3.115, 3.815, 4.254, 3.864, 4.872, 358.252, 1.708, 3.24, 3.015, 1.786, 2.029, 4.889, 1.754, 4.574, 1.066, 4.074, 2.238, 3.0, 3.739, 3.459, 4.59, 3.769, 2.0, 1350.411, 32.152, 3629.066, 1.877
4.784, 4.936, 3.294, 3.256, 3.755, 1.877, 4.042, 2.508, 1.415, 73.404, 1.087, 3.759, 2.66, 1.137, 2.497, 1.49, 1.663, 2.819, 3.206, 1.081, 2.227, 3.0, 1.463, 3.255, 1.593, 3.235, 2.0, 542.31, 26.868, 6948.036, 0.804
2.155, 1.989, 3.114, 2.69, 6.776, 3.071, 3.553, 2.065, 4.062, 127.268, 1.863, 3.363, 2.949, 3.87, 2.558, 3.64, 2.904, 4.026, 1.375, 3.338, 3.352, 3.0, 4.105, 3.934, 2.0, 3.252, 2.0, 516.622, 24.477, 6402.393, 1.877
2.139, 1.363, 4.12, 4.643, 4.08, 3.062, 4.283, 5.817, 3.072, 110.87, 2.321, 4.565, 3.295, 3.18, 2.917, 2.846, 4.836, 4.476, 1.721, 4.762, 5.538, 3.0, 4.405, 3.1, 2.795, 3.147, 2.0, 210.801, 18.177, 580.141, 2.145
2.375, 1.03, 3.641, 3.799, 6.169, 2.582, 3.887, 5.156, 3.951, 299.908, 1.129, 3.059, 4.873, 3.545, 2.812, 1.914, 2.128, 3.304, 3.674, 2.767, 2.381, 3.0, 3.457, 3.921, 3.319, 3.291, 2.0, 806.733, 28.421, 5323.139, 0.268
4.469, 1.893, 4.89, 4.653, 9.78, 2.216, 3.121, 2.541, 1.667, 80.233, 1.626, 3.055, 3.763, 2.636, 2.935, 1.07, 4.606, 2.05, 3.239, 1.671, 2.711, 3.0, 1.246, 3.905, 3.9, 3.408, 2.0, 254.97, 19.713, 1760.822, 0.268
2.33, 2.29, 4.602, 3.657, 4.374, 3.979, 3.206, 4.814, 2.104, 304.781, 2.604, 4.391, 3.153, 3.252, 2.556, 3.386, 4.027, 4.944, 2.823, 4.559, 5.895, 3.0, 5.008, 3.366, 1.619, 3.408, 2.0, 969.012, 29.724, 3010.428, 1.072
4.831, 5.503, 3.112, 4.552, 9.058, 1.824, 2.873, 3.515, 4.172, 176.747, 1.018, 3.353, 2.164, 1.009, 2.221, 3.321, 3.665, 3.096, 1.474, 4.918, 5.287, 3.0, 4.104, 3.653, 1.508, 3.538, 2.0, 653.64, 25.761, 6640.867, 1.34
4.733, 2.698, 3.837, 2.751, 9.959, 2.936, 2.989, 4.317, 4.413, 242.646, 1.54, 3.733, 3.043, 2.597, 2.207, 1.124, 4.419, 2.471, 1.613, 1.941, 3.776, 3.0, 1.864, 3.339, 2.427, 3.938, 2.0, 969.259, 29.617, 22806.384, 1.609
4.74, 5.782, 4.33, 3.236, 4.693, 2.066, 3.259, 1.426, 1.313, 86.097, 3.77, 4.814, 3.25, 3.447, 2.589, 2.303, 2.171, 3.518, 2.086, 3.308, 4.595, 3.0, 4.598, 3.18, 1.739, 3.772, 2.0, 253.188, 20.261, 1198.127, 1.072
4.039, 3.368, 3.078, 2.835, 7.894, 1.672, 2.125, 4.265, 4.29, 52.737, 3.22, 3.765, 1.039, 3.685, 2.78, 4.613, 4.792, 2.009, 2.356, 3.126, 4.079, 3.0, 2.295, 3.193, 2.54, 3.781, 2.0, 226.576, 18.761, 1253.847, 0.0
2.887, 2.219, 4.103, 4.729, 3.76, 2.791, 4.104, 5.801, 1.568, 239.082, 2.735, 3.061, 2.207, 3.805, 2.979, 4.153, 1.528, 2.492, 3.135, 4.149, 3.203, 3.0, 5.68, 3.03, 1.617, 3.968, 2.0, 981.697, 30.677, 1302.915, 0.0
3.971, 4.378, 3.739, 4.941, 7.115, 1.627, 4.192, 1.106, 3.487, 336.552, 2.563, 3.902, 4.864, 3.366, 2.488, 3.747, 1.955, 3.118, 3.166, 3.65, 4.328, 3.0, 1.248, 3.233, 3.418, 3.768, 2.0, 695.305, 27.071, 3274.68, 0.0
4.104, 1.996, 4.276, 3.396, 7.115, 1.881, 1.718, 3.704, 4.899, 54.576, 3.946, 3.34, 4.907, 1.993, 2.01, 3.824, 3.008, 3.516, 3.411, 3.901, 4.848, 3.0, 3.11, 3.239, 1.58, 3.638, 2.0, 248.65, 19.797, 1458.814, 0.536
3.756, 2.369, 3.708, 2.282, 6.796, 1.674, 2.222, 1.163, 3.74, 371.766, 1.929, 3.82, 4.318, 1.341, 2.451, 5.896, 4.711, 4.548, 3.358, 4.895, 2.044, 3.0, 5.556, 3.003, 3.839, 3.793, 2.0, 792.252, 26.335, 2877.76, 0.268
4.646, 1.587, 3.802, 3.605, 7.195, 3.292, 3.621, 1.31, 4.507, 216.94, 2.243, 3.58, 3.982, 1.517, 2.996, 2.741, 4.059, 3.44, 2.847, 3.034, 5.955, 3.0, 5.849, 3.115, 2.854, 3.871, 2.0, 669.713, 25.915, 7794.787, 0.0
4.024, 3.4, 4.195, 2.15, 5.783, 2.163, 2.557, 5.8, 2.868, 317.541, 3.791, 4.028, 4.865, 1.764, 2.574, 1.953, 1.481, 2.61, 3.8, 3.363, 5.527, 3.0, 5.873, 3.171, 1.154, 3.361, 2.0, 916.239, 30.348, 5092.298, 0.536
2.118, 2.249, 4.776, 3.409, 3.113, 1.917, 2.4, 4.933, 4.455, 219.416, 1.616, 3.223, 3.694, 3.974, 2.494, 2.463, 3.471, 2.887, 2.503, 2.231, 5.84, 3.0, 4.853, 3.069, 2.067, 3.858, 2.0, 432.031, 23.313, 4332.68, 1.34
4.426, 1.795, 4.181, 2.817, 6.638, 1.728, 1.374, 1.552, 4.245, 117.785, 1.051, 3.458, 2.483, 3.373, 2.876, 5.974, 2.522, 4.071, 3.262, 1.886, 4.769, 3.0, 3.702, 3.589, 1.591, 3.898, 2.0, 568.584, 25.507, 8811.753, 1.34
4.274, 4.283, 4.314, 2.043, 5.61, 2.47, 4.03, 5.987, 2.924, 147.681, 2.186, 4.819, 4.278, 2.069, 2.733, 3.333, 3.679, 3.854, 1.351, 4.243, 3.108, 3.0, 1.377, 3.823, 1.786, 3.874, 2.0, 731.355, 26.976, 2799.582, 3.217
2.48, 2.599, 3.138, 2.931, 3.62, 3.645, 1.164, 1.699, 2.668, 261.314, 2.69, 3.29, 1.472, 2.441, 2.899, 3.034, 3.627, 3.547, 1.491, 4.655, 2.556, 3.0, 4.842, 3.644, 1.307, 3.675, 2.0, 623.718, 25.907, 16196.135, 1.609
3.876, 1.811, 4.563, 3.313, 6.611, 1.935, 3.273, 4.651, 4.93, 180.803, 3.194, 4.744, 4.89, 2.808, 2.393, 2.337, 1.678, 3.755, 2.711, 2.241, 2.93, 3.0, 1.11, 3.442, 4.16, 3.068, 2.0, 600.459, 25.573, 3052.548, 2.145
3.421, 1.344, 3.121, 2.215, 9.191, 3.423, 2.398, 3.957, 3.282, 105.302, 1.046, 4.875, 3.179, 3.175, 2.427, 3.896, 3.356, 3.155, 3.932, 1.172, 5.568, 3.0, 4.742, 3.122, 1.681, 3.864, 2.0, 685.042, 27.893, 5257.06, 0.536
3.781, 4.734, 3.582, 4.687, 3.198, 3.896, 3.18, 4.628, 3.519, 313.384, 2.988, 4.497, 3.482, 3.892, 2.161, 2.868, 4.178, 3.907, 1.157, 4.062, 3.626, 3.0, 4.724, 3.952, 4.032, 3.79, 2.0, 442.245, 22.609, 1998.471, 1.609
4.442, 3.39, 4.417, 2.688, 5.095, 1.255, 3.463, 3.607, 2.001, 133.858, 2.453, 4.985, 3.389, 2.197, 2.679, 4.173, 4.7, 2.508, 3.759, 2.917, 4.722, 3.0, 2.778, 3.925, 1.32, 3.35, 2.0, 549.998, 25.009, 1755.654, 1.877
4.479, 3.178, 3.943, 4.859, 9.467, 2.006, 1.106, 2.948, 4.385, 135.373, 1.008, 4.608, 1.412, 1.197, 2.622, 2.708, 4.037, 3.561, 1.638, 3.055, 3.803, 3.0, 1.125, 3.669, 3.127, 3.382, 2.0, 438.268, 23.049, 9402.196, 1.609
3.525, 1.062, 3.284, 4.076, 4.228, 1.658, 2.05, 1.221, 3.09, 130.292, 1.865, 4.345, 2.76, 3.012, 2.324, 1.283, 2.302, 4.434, 1.086, 2.785, 5.555, 3.0, 2.679, 3.559, 3.077, 3.799, 2.0, 520.757, 24.993, 20448.088, 2.145
2.173, 2.709, 3.368, 4.44, 7.302, 1.301, 2.957, 3.424, 3.306, 20.804, 2.726, 4.488, 3.347, 2.811, 2.37, 1.864, 3.682, 3.293, 1.701, 4.609, 4.58, 3.0, 2.577, 3.589, 2.792, 3.177, 2.0, 53.238, 12.199, 378.467, 2.145
4.543, 2.57, 3.354, 3.952, 3.658, 1.245, 1.016, 1.94, 2.243, 99.812, 3.821, 4.797, 2.401, 2.335, 2.365, 2.643, 2.661, 4.806, 1.251, 4.017, 3.528, 3.0, 2.669, 3.001, 3.132, 3.531, 2.0, 241.911, 19.697, 5448.496, 2.145
3.565, 1.001, 4.503, 2.751, 9.776, 1.916, 2.339, 2.551, 1.442, 264.941, 2.706, 3.948, 3.176, 3.584, 2.266, 2.841, 3.84, 2.028, 3.314, 2.989, 3.39, 3.0, 5.7, 3.001, 2.424, 3.948, 2.0, 368.228, 22.503, 4490.173, 0.536
2.644, 1.24, 4.92, 2.939, 9.533, 1.826, 3.805, 1.657, 4.786, 359.72, 3.203, 3.029, 3.517, 2.992, 2.683, 1.083, 1.936, 4.696, 1.167, 1.724, 5.435, 3.0, 4.272, 3.619, 2.198, 3.762, 2.0, 792.047, 28.24, 29930.993, 2.145
3.173, 4.873, 4.12, 4.469, 4.231, 3.585, 2.195, 1.034, 2.461, 221.1, 1.251, 4.621, 1.162, 2.075, 2.723, 2.014, 1.433, 2.06, 1.781, 3.567, 2.035, 3.0, 5.847, 3.146, 2.439, 3.589, 2.0, 588.342, 26.59, 4632.885, 2.145
3.956, 5.254, 3.916, 3.752, 3.358, 1.333, 3.358, 3.605, 4.886, 360.646, 2.788, 3.019, 2.407, 2.764, 2.343, 4.938, 1.314, 2.949, 3.919, 4.68, 4.855, 3.0, 1.256, 3.254, 4.533, 3.889, 2.0, 1316.42, 31.599, 2543.084, 0.0
3.26, 2.118, 3.622, 3.705, 4.29, 3.83, 4.923, 2.485, 3.589, 134.37, 3.662, 3.496, 3.83, 3.718, 2.09, 4.7, 4.06, 4.016, 2.021, 2.343, 5.489, 3.0, 4.934, 3.971, 4.461, 3.686, 2.0, 502.786, 23.995, 981.606, 0.0
3.951, 1.751, 4.593, 2.035, 3.803, 3.74, 2.237, 1.79, 3.83, 304.818, 3.688, 4.253, 1.144, 2.567, 2.87, 2.65, 2.344, 3.629, 3.305, 2.466, 4.193, 3.0, 4.333, 3.545, 3.825, 3.561, 2.0, 1106.026, 30.811, 12656.859, 0.0
3.628, 3.042, 3.301, 2.877, 8.716, 1.168, 1.11, 2.37, 3.055, 385.977, 1.566, 3.128, 1.02, 1.249, 2.049, 1.788, 1.013, 3.815, 3.351, 1.891, 4.586, 3.0, 4.184, 3.343, 3.891, 3.702, 2.0, 1981.566, 39.139, 65193.208, 0.268
3.008, 2.12, 3.897, 3.205, 3.929, 2.482, 1.359, 2.478, 4.561, 277.945, 2.243, 3.308, 2.165, 2.271, 2.443, 5.401, 3.971, 4.326, 3.816, 4.37, 2.002, 3.0, 1.822, 3.534, 2.296, 3.638, 2.0, 1054.448, 29.495, 8313.178, 0.268
4.169, 5.527, 3.165, 3.351, 7.559, 3.698, 2.932, 2.868, 1.399, 339.714, 1.792, 4.795, 1.116, 2.414, 2.252, 2.488, 4.157, 3.317, 2.412, 4.775, 5.394, 3.0, 1.893, 3.869, 4.953, 3.452, 2.0, 2246.017, 37.333, 4870.651, 0.536
3.649, 4.911, 4.112, 4.052, 6.441, 3.388, 1.515, 1.553, 1.49, 382.842, 3.301, 3.463, 1.124, 2.491, 2.53, 2.093, 4.564, 2.828, 3.843, 2.479, 2.556, 3.0, 2.019, 3.191, 3.436, 3.547, 2.0, 1263.321, 32.373, 7001.435, 0.0
4.134, 4.654, 3.576, 2.745, 3.676, 3.006, 3.994, 2.347, 4.342, 321.639, 1.983, 4.781, 1.236, 2.97, 2.195, 2.329, 3.113, 3.396, 3.266, 4.565, 3.324, 3.0, 2.698, 3.584, 3.085, 3.913, 2.0, 2170.05, 37.152, 6674.237, 0.0
3.135, 2.451, 3.077, 3.343, 5.454, 2.185, 1.179, 2.132, 1.173, 197.422, 1.335, 3.543, 1.432, 2.164, 2.272, 5.505, 4.39, 2.133, 2.501, 4.585, 2.653, 3.0, 1.067, 3.583, 2.374, 3.325, 2.0, 826.814, 28.291, 10791.209, 0.536
4.424, 5.637, 4.544, 2.608, 8.226, 2.002, 3.462, 2.569, 2.438, 364.638, 2.814, 3.913, 4.209, 2.319, 2.661, 1.199, 1.609, 2.476, 3.657, 4.988, 2.5, 3.0, 2.648, 3.192, 2.4, 3.864, 2.0, 1062.034, 30.698, 4144.487, 0.0
2.488, 3.038, 3.232, 4.827, 3.497, 2.274, 3.398, 4.544, 4.627, 128.003, 3.34, 4.226, 1.606, 2.329, 2.11, 5.561, 2.307, 3.517, 2.568, 1.978, 3.222, 3.0, 2.246, 3.579, 1.297, 3.464, 2.0, 578.699, 26.186, 2484.625, 0.804
4.864, 2.029, 3.409, 2.491, 9.206, 3.469, 4.254, 5.046, 3.936, 62.258, 3.782, 4.353, 4.156, 1.282, 2.773, 1.015, 2.391, 3.841, 2.502, 4.759, 5.826, 3.0, 2.723, 3.424, 2.076, 3.47, 2.0, 491.074, 23.712, 2448.916, 0.536
4.993, 4.508, 3.51, 3.654, 6.145, 1.899, 3.96, 5.52, 4.427, 291.892, 2.483, 3.968, 4.827, 1.984, 2.362, 5.025, 4.25, 2.597, 2.949, 4.823, 5.141, 3.0, 4.595, 3.346, 2.109, 3.808, 2.0, 849.808, 27.694, 1538.751, 0.0
4.014, 2.647, 3.297, 4.569, 3.44, 2.499, 2.225, 5.176, 3.055, 198.33, 2.37, 4.603, 3.824, 3.751, 2.616, 1.498, 2.238, 2.484, 3.485, 3.384, 4.117, 3.0, 1.503, 3.301, 1.192, 3.559, 2.0, 682.263, 27.499, 5962.808, 0.536
2.025, 3.161, 4.208, 4.705, 9.299, 3.726, 3.056, 1.096, 1.382, 247.129, 3.484, 3.768, 4.837, 1.319, 2.259, 3.403, 1.588, 4.303, 1.473, 2.912, 5.342, 3.0, 2.154, 3.692, 1.907, 3.645, 2.0, 732.151, 28.75, 9141.063, 1.877
3.232, 2.817, 4.323, 4.305, 5.081, 1.261, 2.219, 4.356, 2.167, 345.047, 2.83, 4.62, 1.171, 3.586, 2.908, 2.13, 4.934, 2.909, 2.305, 2.948, 5.253, 3.0, 2.883, 3.421, 3.887, 3.275, 2.0, 773.56, 27.1, 3768.697, 2.145
4.586, 1.327, 3.374, 2.745, 9.29, 2.483, 3.946, 4.537, 3.631, 195.043, 2.243, 4.363, 3.804, 3.258, 2.763, 4.216, 2.201, 4.826, 2.375, 4.521, 4.147, 3.0, 2.66, 3.747, 2.072, 3.274, 2.0, 1077.068, 30.944, 7092.542, 0.536
4.521, 1.214, 4.485, 4.973, 3.44, 3.709, 3.876, 2.0, 3.506, 331.387, 1.302, 3.051, 4.875, 2.865, 2.007, 4.084, 1.717, 4.703, 2.313, 4.16, 4.537, 3.0, 4.337, 3.434, 2.052, 3.967, 2.0, 1447.849, 34.129, 11925.252, 0.804
2.879, 4.72, 4.859, 3.205, 4.756, 3.771, 2.106, 5.577, 1.696, 81.336, 3.169, 4.231, 4.683, 1.74, 2.234, 1.492, 3.258, 4.99, 2.897, 1.491, 2.249, 3.0, 5.882, 3.025, 1.508, 3.118, 2.0, 175.453, 18.245, 998.177, 1.072
3.007, 5.451, 4.321, 2.897, 7.935, 1.344, 4.1, 3.079, 3.483, 214.912, 2.132, 3.735, 4.444, 1.952, 2.59, 3.51, 3.845, 2.131, 2.502, 1.059, 3.277, 3.0, 1.986, 3.162, 1.533, 3.127, 2.0, 675.478, 27.275, 3495.869, 2.145
3.868, 5.691, 4.469, 2.68, 8.537, 1.926, 4.135, 1.475, 4.012, 209.44, 2.113, 4.198, 3.15, 3.985, 2.863, 3.383, 3.266, 4.313, 1.71, 1.294, 4.202, 3.0, 5.735, 3.698, 2.704, 3.954, 2.0, 500.769, 24.261, 2558.817, 3.217
3.005, 1.06, 3.237, 2.537, 7.806, 3.259, 3.262, 5.803, 4.805, 51.141, 3.251, 4.885, 2.177, 1.154, 2.132, 5.926, 3.175, 3.548, 3.363, 2.285, 5.34, 3.0, 4.08, 3.821, 4.479, 3.976, 2.0, 340.313, 21.29, 605.443, 0.0
3.546, 2.564, 4.344, 3.041, 9.421, 2.907, 2.273, 3.984, 1.489, 55.605, 3.52, 3.881, 2.864, 2.9, 2.993, 3.52, 4.882, 4.263, 3.166, 4.308, 5.483, 3.0, 2.39, 3.649, 4.743, 3.997, 2.0, 322.538, 20.634, 481.511, 0.0
4.251, 4.354, 4.118, 3.044, 4.559, 2.995, 2.501, 5.318, 3.737, 374.544, 2.925, 3.604, 2.489, 1.994, 2.253, 2.105, 4.755, 2.118, 2.741, 2.86, 2.997, 3.0, 1.869, 3.459, 3.726, 3.788, 2.0, 1187.762, 30.697, 6861.517, 0.536
2.279, 1.248, 4.563, 4.418, 5.495, 2.429, 1.477, 1.654, 4.009, 255.51, 3.564, 4.509, 3.718, 3.094, 2.85, 4.53, 1.996, 3.236, 1.97, 2.179, 5.205, 3.0, 2.176, 3.867, 4.196, 3.844, 2.0, 575.404, 25.6, 4233.608, 2.145
4.114, 2.556, 4.636, 2.124, 6.02, 1.958, 1.83, 3.43, 4.9, 185.351, 2.297, 4.04, 2.36, 1.738, 2.204, 5.018, 2.242, 3.333, 1.262, 3.971, 2.585, 3.0, 4.955, 3.033, 1.86, 3.308, 2.0, 404.908, 22.896, 7038.232, 3.753
3.621, 3.112, 4.051, 4.786, 5.045, 1.746, 4.236, 3.293, 2.369, 291.267, 3.666, 3.842, 2.319, 3.018, 2.455, 3.119, 1.655, 2.994, 1.929, 2.639, 5.688, 3.0, 1.995, 3.221, 2.228, 3.191, 2.0, 942.642, 30.293, 6811.511, 2.413
