DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.627, 3.366, 4.622, 3.901, 4.11, 3.875, 2.994, 3.626, 2.284, 119.53, 1.827, 3.163, 4.844, 2.138, 2.672, 1.409, 1.87, 2.482, 3.932, 1.936, 3.127, 3.0, 2.713, 3.42, 2.115, 3.053, 2.0, 428.656, 24.046, 4692.854, 0.268
2.165, 1.526, 3.878, 2.097, 4.975, 4.735, 2.977, 3.026, 2.102, 58.047, 3.441, 4.833, 2.76, 2.665, 2.425, 1.726, 2.536, 4.1, 4.671, 3.441, 4.498, 3.0, 2.656, 3.671, 2.428, 3.824, 2.0, 444.44, 23.896, 3517.83, 0.0
3.119, 2.957, 3.659, 3.209, 6.997, 5.05, 1.47, 1.316, 4.89, 62.997, 3.54, 4.791, 1.415, 3.303, 2.454, 1.834, 3.296, 4.552, 3.858, 4.397, 4.069, 3.0, 3.822, 3.343, 4.593, 3.734, 2.0, 248.444, 18.781, 2507.657, 0.0
4.853, 3.251, 4.963, 1.111, 7.802, 4.983, 2.877, 4.211, 1.018, 190.528, 2.436, 3.976, 2.437, 2.771, 2.331, 1.623, 4.992, 4.296, 4.611, 2.512, 5.139, 3.0, 2.988, 3.178, 3.936, 3.741, 2.0, 1459.923, 33.555, 18441.691, 0.536
2.007, 1.899, 3.964, 3.362, 7.27, 4.606, 1.881, 1.431, 2.419, 275.56, 3.695, 4.326, 3.007, 2.565, 2.346, 3.249, 4.276, 4.63, 4.374, 1.378, 2.018, 3.0, 1.064, 3.347, 2.761, 3.867, 2.0, 1494.683, 35.239, 13627.503, 0.268
4.943, 5.405, 4.083, 1.333, 9.282, 4.638, 2.075, 2.556, 4.483, 314.167, 3.002, 3.625, 1.739, 2.306, 2.693, 1.55, 2.139, 3.145, 4.392, 3.343, 3.103, 3.0, 4.432, 3.977, 1.705, 3.931, 2.0, 1493.075, 33.685, 19201.823, 1.609
4.97, 5.394, 3.816, 1.294, 7.473, 3.843, 3.862, 5.61, 1.086, 283.805, 2.018, 4.597, 1.676, 1.351, 2.555, 1.389, 1.503, 2.641, 4.923, 4.15, 5.99, 3.0, 3.615, 3.372, 3.176, 3.194, 2.0, 2927.534, 42.746, 15353.868, 0.536
3.157, 2.326, 4.527, 4.476, 6.462, 5.415, 2.719, 1.82, 4.263, 27.713, 2.018, 3.194, 4.247, 2.134, 2.001, 2.337, 4.556, 3.717, 4.75, 2.209, 5.805, 3.0, 5.863, 3.121, 2.145, 3.264, 2.0, 169.966, 17.54, 735.292, 0.0
2.478, 3.483, 4.082, 1.125, 9.734, 3.671, 2.843, 2.15, 2.323, 148.867, 2.462, 3.84, 2.301, 2.317, 2.352, 2.578, 2.276, 2.822, 4.874, 4.89, 5.397, 3.0, 2.264, 3.836, 3.078, 3.409, 2.0, 1179.12, 31.324, 7630.9, 0.536
4.595, 3.782, 4.505, 1.947, 7.95, 4.8, 1.026, 4.238, 1.658, 387.603, 3.028, 4.793, 4.419, 1.859, 2.52, 1.97, 3.659, 3.87, 3.94, 4.824, 4.877, 3.0, 1.551, 3.309, 3.3, 3.755, 2.0, 1347.654, 32.675, 29078.858, 0.536
3.847, 1.286, 3.993, 3.721, 5.879, 3.702, 2.406, 5.999, 3.087, 193.84, 1.387, 3.967, 3.425, 3.311, 2.813, 2.094, 3.313, 4.607, 4.803, 1.076, 2.152, 3.0, 5.472, 3.062, 1.975, 3.105, 2.0, 594.653, 26.31, 3555.364, 0.268
2.889, 1.859, 4.503, 1.884, 5.307, 3.056, 4.091, 3.937, 2.822, 293.632, 2.447, 3.888, 3.342, 3.651, 2.632, 2.078, 4.321, 3.771, 4.459, 4.53, 2.695, 3.0, 2.482, 3.702, 4.927, 3.323, 2.0, 1223.711, 30.528, 3870.764, 0.536
4.586, 2.219, 4.786, 2.299, 5.371, 4.691, 1.593, 4.274, 3.315, 288.193, 1.613, 4.539, 2.43, 1.606, 2.759, 3.388, 1.75, 3.681, 4.532, 2.151, 4.972, 3.0, 4.623, 3.103, 1.365, 3.23, 2.0, 2026.162, 39.09, 27191.763, 0.536
2.39, 2.669, 3.76, 2.1, 5.117, 4.773, 3.984, 3.944, 2.396, 377.691, 1.541, 3.061, 1.877, 2.389, 2.108, 3.709, 2.16, 4.212, 3.229, 2.435, 2.957, 3.0, 4.999, 3.096, 1.309, 3.604, 2.0, 2686.159, 43.093, 18149.805, 0.804
2.978, 3.547, 4.16, 2.086, 3.284, 4.622, 4.993, 5.825, 1.39, 127.261, 1.572, 3.283, 1.459, 1.649, 2.731, 1.93, 3.634, 3.392, 4.936, 3.388, 5.752, 3.0, 3.408, 3.816, 2.969, 3.278, 2.0, 1780.394, 36.489, 6238.803, 0.268
3.761, 5.776, 4.236, 4.691, 3.78, 5.727, 2.81, 5.882, 4.185, 219.73, 2.745, 3.51, 4.255, 1.124, 2.683, 1.125, 3.028, 4.905, 4.118, 4.942, 2.352, 3.0, 5.722, 3.856, 1.451, 3.403, 2.0, 952.288, 29.225, 2741.746, 0.0
3.905, 3.579, 3.608, 1.114, 8.657, 3.457, 2.962, 3.369, 3.509, 312.809, 1.605, 4.62, 4.948, 1.095, 2.086, 2.955, 4.125, 2.141, 4.785, 2.526, 3.872, 3.0, 5.221, 3.293, 4.357, 3.361, 2.0, 959.881, 29.462, 5016.838, 0.536
4.309, 5.562, 4.605, 2.435, 6.614, 5.537, 4.948, 4.056, 3.933, 403.054, 2.602, 4.25, 2.782, 2.813, 2.708, 1.08, 2.159, 4.007, 3.541, 1.283, 2.51, 3.0, 1.064, 3.408, 4.255, 3.362, 2.0, 2847.962, 42.145, 18642.136, 0.0
4.872, 4.207, 3.163, 1.001, 5.963, 5.102, 1.642, 5.216, 2.961, 36.738, 1.416, 4.812, 4.5, 2.069, 2.42, 3.348, 2.614, 4.198, 3.652, 2.925, 4.694, 3.0, 3.546, 3.223, 2.429, 3.462, 2.0, 326.635, 21.985, 3992.622, 1.072
2.568, 2.037, 4.011, 1.291, 8.669, 4.184, 4.015, 5.544, 3.735, 161.574, 1.338, 3.797, 1.78, 1.837, 2.862, 4.892, 1.208, 4.466, 4.586, 2.283, 4.405, 3.0, 1.199, 3.928, 4.838, 3.875, 2.0, 2001.649, 37.38, 12697.695, 0.804
2.077, 3.538, 4.885, 2.175, 9.382, 5.041, 1.862, 3.167, 1.487, 352.458, 3.046, 3.253, 4.792, 2.451, 2.111, 3.988, 4.708, 3.878, 4.762, 2.393, 4.252, 3.0, 5.424, 3.283, 3.621, 3.353, 2.0, 928.351, 29.828, 4251.601, 0.0
4.378, 5.078, 3.831, 1.519, 9.102, 4.179, 4.745, 4.152, 3.57, 299.652, 1.016, 4.417, 1.051, 3.061, 2.121, 1.017, 3.638, 4.62, 3.278, 3.082, 3.109, 3.0, 5.108, 3.111, 2.356, 3.294, 2.0, 1906.029, 36.785, 12513.635, 1.072
2.902, 4.62, 3.735, 4.328, 8.21, 3.71, 1.531, 5.124, 4.256, 185.182, 3.418, 3.26, 4.845, 3.219, 2.288, 4.472, 3.236, 3.223, 3.025, 3.9, 2.244, 3.0, 3.506, 3.372, 4.699, 3.664, 2.0, 342.073, 21.105, 1074.836, 0.0
3.792, 1.59, 3.068, 4.007, 9.665, 3.938, 4.472, 2.615, 2.212, 385.02, 3.834, 4.195, 2.899, 1.04, 2.681, 2.252, 3.922, 2.11, 4.37, 4.164, 4.267, 3.0, 2.674, 3.651, 1.16, 3.899, 2.0, 1638.406, 35.009, 13002.879, 0.268
3.418, 4.511, 3.375, 1.601, 9.416, 3.499, 1.281, 4.289, 3.459, 263.646, 3.881, 4.523, 2.627, 3.976, 2.758, 4.751, 3.798, 3.022, 3.496, 1.392, 3.493, 3.0, 3.118, 3.104, 3.017, 3.765, 2.0, 664.252, 26.582, 6258.794, 0.536
4.104, 1.77, 3.431, 1.688, 4.443, 4.017, 4.856, 2.91, 2.005, 18.393, 1.904, 4.866, 2.648, 2.029, 2.558, 1.449, 2.423, 4.326, 3.153, 2.671, 3.786, 3.0, 2.471, 3.981, 4.746, 3.138, 2.0, 212.214, 18.56, 1499.766, 0.536
4.333, 3.079, 3.72, 3.363, 6.347, 5.526, 4.764, 4.908, 2.838, 13.351, 2.167, 3.488, 2.161, 3.874, 2.195, 5.086, 1.166, 2.032, 4.279, 1.336, 3.721, 3.0, 4.241, 3.6, 4.689, 3.375, 2.0, 122.99, 16.344, 294.988, 0.0
2.433, 2.138, 3.858, 2.558, 8.2, 4.513, 3.287, 3.475, 3.207, 343.299, 1.562, 4.793, 1.908, 2.394, 2.292, 3.966, 4.394, 3.111, 4.89, 4.848, 4.765, 3.0, 2.691, 3.035, 3.996, 3.971, 2.0, 2430.936, 37.592, 11359.965, 0.0
3.831, 4.504, 3.721, 4.693, 8.579, 3.637, 4.333, 5.353, 4.007, 241.801, 3.939, 3.164, 1.441, 2.922, 2.361, 5.378, 2.391, 3.373, 3.822, 2.349, 3.24, 3.0, 3.162, 3.453, 3.632, 3.643, 2.0, 752.749, 27.337, 3411.81, 0.0
3.526, 3.425, 3.475, 2.208, 9.034, 3.097, 4.367, 5.977, 1.836, 156.522, 3.226, 3.031, 3.194, 1.132, 2.973, 5.249, 4.771, 3.048, 3.571, 4.558, 5.11, 3.0, 5.774, 3.935, 4.08, 3.789, 2.0, 803.776, 27.04, 1423.398, 0.0
4.283, 4.402, 4.409, 1.382, 3.318, 4.54, 4.215, 4.275, 4.156, 170.813, 1.254, 4.623, 3.123, 2.266, 2.105, 1.37, 3.341, 4.732, 3.025, 2.806, 4.778, 3.0, 5.835, 3.594, 4.784, 3.333, 2.0, 634.236, 25.428, 6072.965, 0.536
3.987, 2.381, 4.382, 3.6, 9.919, 4.743, 3.507, 4.459, 2.487, 415.345, 2.497, 4.855, 1.478, 1.741, 2.396, 3.096, 2.142, 4.27, 4.113, 4.091, 3.557, 3.0, 5.068, 3.463, 1.858, 3.377, 2.0, 1780.262, 36.965, 14647.867, 0.0
2.688, 3.113, 4.139, 3.03, 8.105, 4.262, 3.59, 2.006, 2.638, 364.091, 3.625, 4.15, 2.56, 2.557, 2.435, 4.211, 4.815, 2.459, 3.986, 2.734, 5.373, 3.0, 2.25, 3.87, 1.838, 3.316, 2.0, 2610.208, 40.916, 11743.631, 0.268
4.774, 5.282, 4.844, 1.922, 5.8, 4.968, 2.41, 2.662, 2.944, 165.482, 1.266, 4.973, 4.728, 1.438, 2.527, 3.849, 2.667, 2.029, 3.917, 2.178, 2.866, 3.0, 4.323, 3.11, 4.747, 3.632, 2.0, 722.301, 26.702, 3137.757, 0.536
4.166, 4.832, 4.997, 2.771, 5.137, 5.987, 4.164, 3.945, 4.699, 241.21, 1.054, 3.293, 4.585, 3.892, 2.751, 5.762, 2.771, 4.843, 3.1, 4.982, 3.481, 3.0, 1.553, 3.479, 1.299, 3.352, 2.0, 2068.844, 36.914, 9824.043, 1.34
4.239, 5.618, 4.989, 4.662, 8.804, 5.699, 4.373, 3.898, 2.474, 37.209, 3.775, 3.019, 3.218, 2.895, 2.325, 2.301, 4.424, 4.567, 3.612, 2.68, 3.941, 3.0, 2.028, 3.504, 3.821, 3.049, 2.0, 374.699, 22.029, 959.039, 0.0
2.6, 5.386, 3.309, 3.155, 6.634, 3.111, 2.815, 5.915, 2.063, 365.839, 3.532, 3.574, 1.405, 1.824, 2.271, 5.52, 3.18, 3.209, 4.834, 4.133, 2.368, 3.0, 5.57, 3.376, 2.733, 3.779, 2.0, 1660.425, 35.018, 1880.936, 0.0
4.961, 3.644, 4.291, 3.051, 8.012, 4.47, 2.56, 4.055, 3.49, 286.751, 3.702, 4.038, 3.182, 2.633, 2.141, 4.534, 1.801, 2.552, 3.242, 3.229, 2.9, 3.0, 5.871, 3.415, 4.005, 3.085, 2.0, 815.508, 28.363, 2754.56, 0.0
4.287, 2.617, 4.133, 4.714, 4.327, 5.637, 2.462, 4.634, 4.965, 319.045, 2.157, 3.251, 4.952, 1.319, 2.128, 3.802, 4.084, 3.532, 4.774, 2.346, 5.232, 3.0, 3.637, 3.155, 3.544, 3.827, 2.0, 1288.014, 32.248, 15123.43, 0.0
4.703, 2.819, 3.328, 2.32, 4.461, 3.536, 4.93, 1.848, 4.264, 389.349, 1.162, 3.47, 3.181, 3.886, 2.717, 2.212, 3.608, 2.815, 4.103, 3.599, 3.037, 3.0, 2.727, 3.623, 1.894, 3.604, 2.0, 2876.077, 41.013, 18523.417, 1.072
4.922, 5.745, 4.468, 3.52, 4.321, 4.379, 1.629, 1.58, 3.526, 70.771, 2.624, 4.004, 2.763, 1.593, 2.13, 3.826, 2.415, 3.867, 4.504, 4.457, 3.989, 3.0, 4.336, 3.088, 3.326, 3.987, 2.0, 365.083, 22.117, 2674.022, 0.0
4.033, 5.782, 4.313, 2.669, 9.959, 4.775, 2.576, 3.257, 4.845, 199.719, 3.315, 3.819, 4.312, 1.773, 2.049, 3.635, 4.313, 3.014, 3.54, 2.072, 2.958, 3.0, 4.823, 3.415, 3.509, 3.685, 2.0, 667.887, 26.278, 3221.129, 0.0
2.397, 1.18, 3.417, 1.184, 9.408, 4.431, 4.144, 4.225, 3.726, 104.813, 3.197, 3.832, 4.175, 3.462, 2.368, 1.854, 3.233, 4.771, 3.648, 4.918, 2.504, 3.0, 1.8, 3.128, 1.864, 3.478, 2.0, 430.242, 23.205, 3677.417, 2.145
2.21, 1.355, 4.088, 2.906, 4.856, 4.435, 1.852, 3.793, 4.969, 408.197, 3.875, 4.889, 4.961, 1.211, 2.335, 4.968, 2.875, 2.949, 3.878, 4.933, 2.49, 3.0, 4.068, 3.47, 4.922, 3.419, 2.0, 567.226, 23.873, 2542.968, 0.0
4.264, 2.508, 4.734, 3.305, 7.159, 3.42, 2.286, 4.794, 3.792, 28.554, 1.073, 4.599, 3.825, 1.148, 2.217, 3.584, 3.203, 2.74, 4.214, 3.875, 4.895, 3.0, 1.14, 3.528, 2.017, 3.491, 2.0, 308.422, 20.927, 1929.473, 0.268
4.808, 4.871, 4.207, 3.968, 6.289, 4.317, 3.032, 2.826, 3.032, 330.415, 3.566, 3.742, 2.683, 1.037, 2.353, 1.947, 4.327, 3.364, 3.772, 1.567, 5.861, 3.0, 5.332, 3.386, 3.697, 3.198, 2.0, 1522.732, 34.226, 10063.754, 0.0
2.611, 5.758, 3.031, 1.055, 4.198, 5.986, 3.773, 4.997, 1.268, 43.706, 1.799, 3.47, 1.759, 1.957, 2.243, 3.081, 2.487, 4.81, 4.56, 2.276, 2.635, 3.0, 4.83, 3.175, 4.391, 3.608, 2.0, 476.122, 24.516, 1453.509, 0.804
2.309, 2.079, 3.873, 2.356, 4.089, 4.837, 2.16, 5.623, 1.547, 35.039, 1.094, 3.547, 2.397, 2.846, 2.851, 5.985, 3.305, 2.379, 3.021, 2.179, 3.423, 3.0, 4.615, 3.094, 2.617, 3.876, 2.0, 166.432, 17.966, 762.736, 0.268
4.238, 2.534, 4.945, 1.025, 3.917, 5.207, 4.995, 1.355, 2.525, 190.791, 2.637, 4.242, 4.094, 3.378, 2.43, 1.175, 2.036, 3.787, 3.29, 3.205, 4.281, 3.0, 2.765, 3.762, 4.049, 3.444, 2.0, 1808.796, 36.546, 11103.942, 0.536
4.141, 4.305, 4.695, 4.805, 7.303, 4.01, 1.219, 4.581, 2.097, 14.119, 2.712, 3.332, 4.103, 1.495, 2.888, 5.362, 3.743, 3.581, 3.909, 4.07, 2.461, 3.0, 2.943, 3.156, 1.836, 3.426, 2.0, 65.49, 13.216, 213.716, 0.268
4.891, 4.765, 3.292, 1.667, 6.819, 5.391, 1.951, 5.466, 2.222, 200.216, 3.062, 3.767, 1.667, 1.161, 2.546, 4.431, 1.612, 2.475, 4.07, 3.283, 3.292, 3.0, 2.327, 3.967, 2.527, 3.606, 2.0, 2095.471, 38.231, 15882.368, 1.072
2.061, 4.596, 4.396, 4.705, 3.161, 5.59, 3.263, 2.707, 3.779, 14.167, 1.971, 3.925, 4.704, 1.498, 2.814, 2.276, 1.208, 3.954, 4.777, 2.542, 4.394, 3.0, 2.165, 3.505, 4.398, 3.279, 2.0, 69.817, 13.476, 331.479, 0.268
4.908, 4.125, 3.839, 2.968, 7.637, 4.793, 4.033, 5.577, 2.109, 183.742, 3.235, 3.085, 4.727, 3.041, 2.016, 3.295, 4.588, 4.411, 3.45, 1.356, 2.658, 3.0, 5.153, 3.6, 4.292, 3.449, 2.0, 540.396, 25.116, 2907.764, 0.0
3.072, 5.623, 3.777, 2.726, 3.33, 3.298, 2.134, 4.972, 4.251, 20.327, 1.205, 3.4, 1.307, 3.74, 2.353, 4.816, 1.969, 4.31, 3.514, 4.527, 3.827, 3.0, 2.331, 3.855, 1.484, 3.304, 2.0, 154.881, 17.096, 810.103, 1.072
3.668, 3.941, 3.97, 1.217, 5.911, 4.539, 1.446, 4.347, 2.74, 42.65, 2.994, 4.491, 2.876, 1.083, 2.921, 4.256, 3.439, 2.491, 3.541, 2.303, 2.674, 3.0, 4.567, 3.758, 3.469, 3.934, 2.0, 220.378, 18.743, 1145.924, 0.536
4.287, 4.956, 3.961, 2.43, 6.935, 5.74, 1.109, 5.307, 2.423, 64.754, 1.119, 3.189, 1.874, 3.499, 2.857, 1.138, 3.356, 2.871, 3.782, 2.528, 4.104, 3.0, 2.01, 3.629, 3.826, 3.274, 2.0, 421.536, 23.138, 5664.872, 0.268
3.778, 1.158, 3.359, 2.687, 9.85, 3.356, 3.59, 1.274, 3.556, 58.378, 2.262, 3.492, 2.525, 1.807, 2.487, 4.082, 3.998, 3.213, 3.608, 1.577, 4.886, 3.0, 1.619, 3.245, 1.76, 3.303, 2.0, 544.074, 25.486, 7995.779, 1.072
2.786, 3.319, 3.246, 3.06, 6.773, 3.686, 3.262, 5.495, 3.858, 204.281, 3.993, 4.614, 2.284, 2.989, 2.74, 1.241, 2.91, 2.542, 4.12, 4.458, 3.776, 3.0, 3.47, 3.607, 3.186, 3.956, 2.0, 1017.147, 29.589, 3014.933, 0.0
2.298, 2.926, 4.537, 2.485, 5.431, 3.315, 3.27, 1.033, 4.655, 298.855, 3.902, 4.259, 1.448, 2.404, 2.117, 5.965, 4.136, 3.586, 4.203, 1.284, 5.126, 3.0, 3.261, 3.074, 2.806, 3.069, 2.0, 946.526, 29.019, 7121.351, 0.0
3.004, 2.964, 4.994, 2.668, 6.852, 3.716, 2.947, 5.998, 3.965, 95.601, 3.242, 3.978, 4.154, 3.451, 2.892, 4.838, 1.741, 2.938, 3.72, 2.121, 2.631, 3.0, 4.488, 3.699, 3.961, 3.947, 2.0, 289.126, 20.723, 743.15, 0.0
2.514, 3.726, 3.992, 1.226, 5.114, 3.965, 3.994, 3.267, 4.138, 374.172, 1.423, 3.577, 1.197, 1.285, 2.341, 1.31, 3.465, 4.033, 4.521, 1.678, 4.111, 3.0, 4.245, 3.763, 4.409, 3.706, 2.0, 3889.174, 45.155, 23312.514, 0.804
3.383, 5.75, 4.249, 1.483, 7.995, 3.81, 4.014, 1.317, 2.314, 401.455, 3.726, 3.755, 1.167, 1.775, 2.444, 3.444, 1.42, 3.93, 4.688, 4.712, 2.668, 3.0, 2.485, 3.647, 3.622, 3.277, 2.0, 2476.159, 39.751, 9877.724, 0.536
3.415, 3.627, 4.091, 1.287, 3.891, 5.074, 1.549, 3.773, 3.672, 218.189, 3.248, 3.024, 3.376, 1.34, 2.265, 3.853, 3.61, 3.855, 3.574, 4.609, 4.979, 3.0, 1.601, 3.933, 1.453, 3.642, 2.0, 1379.82, 32.863, 24265.455, 2.145
3.125, 4.421, 4.624, 4.6, 5.612, 5.723, 3.137, 2.961, 1.976, 199.113, 3.696, 4.427, 4.055, 3.624, 2.551, 3.326, 3.002, 2.315, 4.682, 3.655, 4.282, 3.0, 3.134, 3.555, 1.83, 3.125, 2.0, 452.081, 24.029, 2391.179, 0.0
3.7, 5.945, 4.285, 1.492, 4.634, 5.989, 1.217, 5.808, 2.978, 104.822, 3.231, 4.74, 4.375, 3.635, 2.141, 2.91, 4.903, 2.288, 3.591, 3.802, 3.786, 3.0, 4.566, 3.254, 4.534, 3.197, 2.0, 259.105, 19.08, 1217.176, 0.536
3.975, 4.914, 3.838, 3.923, 5.732, 3.466, 1.953, 1.158, 4.205, 381.734, 2.498, 4.726, 1.275, 3.564, 2.915, 2.526, 2.345, 3.172, 3.101, 2.98, 4.772, 3.0, 3.671, 3.383, 1.17, 3.665, 2.0, 1847.423, 37.153, 17989.854, 0.0
2.541, 5.971, 4.666, 3.532, 8.882, 3.068, 2.49, 3.381, 4.469, 25.273, 2.658, 4.069, 4.369, 2.119, 2.52, 5.777, 2.374, 2.058, 4.932, 3.254, 2.234, 3.0, 5.885, 3.486, 4.059, 3.456, 2.0, 46.588, 11.768, 43.461, 0.0
4.691, 5.266, 4.94, 3.569, 5.389, 4.874, 1.446, 3.943, 1.29, 327.142, 2.491, 3.865, 2.659, 3.983, 2.231, 5.264, 4.318, 2.767, 4.425, 1.329, 2.373, 3.0, 3.728, 3.4, 1.696, 3.361, 2.0, 1994.24, 39.171, 6269.763, 0.0
3.039, 5.361, 4.104, 4.437, 9.729, 3.529, 3.797, 4.39, 3.643, 414.095, 1.36, 3.967, 1.115, 3.595, 2.805, 1.418, 2.369, 2.392, 3.292, 2.878, 4.941, 3.0, 3.017, 3.57, 4.404, 3.264, 2.0, 1202.627, 30.794, 7836.085, 0.268
3.745, 2.302, 3.394, 1.662, 5.174, 5.452, 1.465, 1.007, 3.174, 412.128, 1.073, 4.367, 2.279, 1.399, 2.014, 1.155, 2.671, 3.993, 4.174, 3.149, 4.141, 3.0, 1.63, 3.357, 4.312, 3.981, 2.0, 6812.254, 53.461, 121065.311, 0.536
3.376, 4.997, 3.732, 1.522, 3.052, 3.756, 1.426, 2.385, 4.499, 351.657, 2.01, 3.175, 1.914, 2.594, 2.022, 5.657, 1.628, 2.723, 3.643, 2.177, 2.229, 3.0, 4.155, 3.636, 1.881, 3.423, 2.0, 2222.296, 39.909, 13351.417, 1.609
4.442, 1.771, 3.737, 1.739, 4.901, 4.837, 3.736, 2.568, 2.947, 330.171, 3.91, 3.444, 1.391, 2.926, 2.863, 1.842, 4.358, 4.4, 4.468, 4.468, 2.333, 3.0, 3.716, 3.974, 4.011, 3.344, 2.0, 1631.798, 33.578, 11474.79, 0.536
3.501, 1.11, 3.026, 3.535, 8.473, 3.01, 4.975, 3.283, 2.194, 323.538, 2.126, 3.803, 2.147, 3.313, 2.025, 5.199, 1.078, 4.096, 4.84, 1.7, 2.489, 3.0, 4.594, 3.864, 1.456, 3.081, 2.0, 1370.32, 34.942, 7806.634, 0.0
4.23, 3.614, 4.74, 3.711, 9.356, 5.717, 4.449, 1.086, 1.724, 84.913, 3.859, 3.486, 4.591, 2.52, 2.823, 1.768, 4.592, 4.624, 3.185, 3.824, 4.856, 3.0, 5.04, 3.95, 4.14, 3.923, 2.0, 298.581, 20.516, 1862.111, 0.0
4.728, 4.41, 4.186, 2.535, 4.867, 3.762, 2.403, 4.253, 1.846, 314.809, 3.886, 4.462, 2.705, 2.05, 2.342, 1.799, 3.306, 2.818, 4.158, 1.048, 2.528, 3.0, 3.964, 3.609, 2.655, 3.122, 2.0, 1382.927, 34.819, 8746.137, 0.0
3.597, 3.966, 3.567, 1.177, 9.515, 5.639, 2.266, 2.795, 4.822, 397.913, 1.105, 3.809, 4.081, 2.62, 2.107, 1.711, 4.039, 2.027, 3.526, 1.956, 2.178, 3.0, 5.168, 3.453, 3.591, 3.793, 2.0, 720.56, 26.973, 11531.704, 0.804
2.067, 4.442, 3.208, 3.509, 9.288, 4.192, 3.325, 3.643, 3.519, 233.926, 1.803, 3.627, 4.952, 1.496, 2.84, 5.647, 3.757, 2.555, 4.252, 4.991, 2.17, 3.0, 5.815, 3.592, 2.798, 3.76, 2.0, 368.572, 21.449, 697.025, 0.268
4.835, 1.451, 4.749, 4.602, 3.64, 5.933, 1.718, 5.68, 1.893, 13.223, 3.787, 4.048, 4.359, 3.24, 2.338, 2.972, 4.127, 2.77, 3.417, 2.69, 4.471, 3.0, 2.09, 3.258, 4.645, 3.656, 2.0, 36.552, 10.907, 408.627, 0.0
2.027, 4.715, 3.078, 1.106, 3.092, 4.731, 4.812, 1.099, 2.778, 358.273, 1.539, 4.604, 3.235, 2.231, 2.389, 1.923, 4.949, 4.122, 4.994, 1.568, 3.858, 3.0, 2.591, 3.878, 2.442, 3.823, 2.0, 4231.851, 46.691, 19520.779, 1.072
4.613, 4.272, 3.438, 3.122, 5.893, 3.752, 3.252, 3.346, 1.369, 284.204, 3.004, 3.163, 4.887, 1.942, 2.875, 5.382, 3.064, 3.427, 4.042, 2.859, 5.502, 3.0, 3.807, 3.781, 3.243, 3.332, 2.0, 1728.271, 35.954, 7756.946, 0.0
2.919, 4.405, 4.148, 1.72, 6.831, 5.528, 3.127, 5.448, 4.182, 12.426, 2.92, 3.003, 3.584, 1.067, 2.713, 2.668, 3.263, 4.092, 3.974, 3.509, 4.373, 3.0, 5.094, 3.441, 2.012, 3.454, 2.0, 129.137, 16.071, 403.01, 1.072
3.902, 2.429, 4.848, 2.604, 8.699, 3.459, 1.268, 2.923, 3.554, 216.775, 1.879, 3.846, 2.528, 3.435, 2.686, 5.926, 2.319, 4.449, 4.771, 4.54, 3.685, 3.0, 2.187, 3.418, 3.502, 3.309, 2.0, 1084.674, 30.306, 7493.848, 0.268
4.966, 2.59, 3.196, 3.676, 6.985, 3.783, 2.789, 5.559, 3.841, 7.779, 3.175, 3.489, 1.103, 3.345, 2.485, 4.633, 2.748, 4.776, 3.444, 4.102, 3.124, 3.0, 1.372, 3.936, 3.724, 3.437, 2.0, 99.594, 14.588, 409.848, 0.0
2.415, 3.122, 4.287, 1.204, 6.354, 3.115, 2.183, 4.264, 4.589, 254.089, 1.496, 3.05, 2.932, 1.679, 2.713, 2.104, 4.732, 2.689, 3.511, 2.061, 4.547, 3.0, 1.569, 3.485, 1.025, 3.716, 2.0, 2118.987, 38.067, 28787.592, 2.413
2.04, 4.494, 4.475, 2.788, 8.884, 3.053, 2.2, 5.726, 1.949, 229.667, 2.07, 3.771, 1.237, 2.427, 2.64, 1.082, 3.947, 2.869, 3.114, 1.824, 2.633, 3.0, 1.349, 3.639, 4.936, 3.873, 2.0, 848.239, 28.161, 6261.259, 0.0
4.128, 3.618, 3.06, 3.191, 6.089, 5.25, 4.796, 5.591, 1.543, 387.706, 2.254, 4.973, 2.618, 3.223, 2.062, 4.945, 4.576, 4.371, 4.17, 1.544, 4.48, 3.0, 1.8, 3.044, 1.349, 3.664, 2.0, 4446.621, 50.655, 29291.427, 0.536
2.451, 1.475, 4.542, 4.78, 6.083, 5.146, 4.177, 4.614, 3.417, 272.812, 1.6, 4.853, 3.572, 1.192, 2.913, 1.614, 1.838, 4.318, 3.122, 2.376, 3.468, 3.0, 2.118, 3.945, 1.253, 3.994, 2.0, 1777.356, 37.697, 15749.088, 0.268
4.517, 2.62, 3.245, 1.098, 8.348, 4.746, 1.64, 4.754, 4.591, 160.994, 2.0, 3.634, 4.828, 2.346, 2.366, 5.007, 3.076, 4.268, 4.601, 3.992, 4.808, 3.0, 3.062, 3.763, 2.898, 3.833, 2.0, 1254.412, 31.661, 13716.669, 1.34
4.16, 3.208, 3.216, 1.708, 7.601, 5.927, 1.429, 5.004, 3.132, 321.381, 2.479, 3.288, 3.207, 3.722, 2.252, 5.51, 2.36, 2.221, 4.368, 4.485, 5.519, 3.0, 4.168, 3.182, 3.99, 3.594, 2.0, 1421.316, 32.694, 11538.157, 0.536
